Polygon_Name,Concatenate,rsrp-pop ,Sum of rsrp-pop,RSRP-AVG,Review (Detail Reason)
150_Aptmediteraniatjdurenghj-MAC,150_Aptmediteraniatjdurenghj-MAC|MC4424915E_CO|420313|4,5,11%,-101.4,NOT GO -> Have Pico
836_Carolusserpong,836_Carolusserpong|5410670N_CO|470276|7,4,11%,-104,OK -> GO
315_Snipergrhapertamina-GTI,315_Snipergrhapertamina-GTI|441PL282E_CO|421006|21,19,7%,-86.84210526,NOT GO -> Have Pico
818_Rauserangtc,818_Rauserangtc|441PX030E|480509|4,1,11%,-98,NOT GO -> Have Pico
418_Htlsahid,418_Htlsahid|4424949E_CO|420028|1,4,11%,-104.5,NOT GO -> Have Pico
316_Wismabsg,316_Wismabsg|441PC511E-LTE-WISMABSG|410308|4,335,78%,-72.13432836,NOT GO -> Have Pico
317_Wsmantara,317_Wsmantara|441PL503E_CO|421240|21,4,6%,-82.25,NOT GO -> Have Pico
317_Wsmantara,317_Wsmantara|441PL503E_CO|421240|24,7,33%,-77.42857143,NOT GO -> Have Pico
317_Wsmantara,317_Wsmantara|441PL503E_CO|421240|27,4,22%,-62.5,NOT GO -> Have Pico
317_Wsmantara,317_Wsmantara|4424974E_BB|421266|6,407,15%,-84.65356265,NOT GO -> Have Pico
318_Wsmhayamwruk,318_Wsmhayamwruk|4415033E|410203|15,31,51%,-85.4516129,NOT GO -> Have Pico
318_Wsmhayamwruk,318_Wsmhayamwruk|4415033E|410203|8,5,32%,-93.6,NOT GO -> Have Pico
1198_Pasar Ciseeng ,1198_Pasar Ciseeng |4464205E|462139|27,254,34%,-104.7480315,NOT GO -> Good Coverage from Surrounding
490_Lokasari,490_Lokasari|441C200E_CO|420124|2,2,11%,-117.5,NOT GO -> Have Pico
236_Univjayabaya,236_Univjayabaya|4412259E_CO|410581|7,2,11%,-104,NOT GO -> Covered by Surrounding
141_Wtcmgdua,141_Wtcmgdua|5424859N_CO|420937|1,4,11%,-108.25,NOT GO -> Have Pico
319_Aptrajawali,319_Aptrajawali|4412184E-LTE-INDUSTRI-MANGGA-DUA-SELATAN|410317|6,10,13%,-81.5,NOT GO -> Have Pico
446_Sekjendpr,446_Sekjendpr|4435496E_CO|420040|9,5,11%,-97.2,NOT GO -> Have Pico
1210_Pasar Parungpung,1210_Pasar Parungpung|4413198E_CO|460393|4,250,26%,-111.02,NOT GO -> Good Coverage from Surrounding
165_Univtrsakti3,165_Univtrsakti3|4413415E_CO|420105|2,9,11%,-97.77777778,NOT GO -> Have Pico
232_Plazasummareconpulomas,232_Plazasummareconpulomas|441PX125E_CO|410791|27,5,11%,-98.2,NOT GO -> Have Pico
187_Departemenpertanian,187_Departemenpertanian|4443122E_CO|440193|9,54,11%,-99.75925926,NOT GO -> Have Pico
1139_PASAR TIMBUL KARTINI,1139_PASAR TIMBUL KARTINI|4425704E_CO|420254|5,9,11%,-95.33333333,"NOT GO -> Small Building, covered by Surrounding"
882_Rskrkataumdk,882_Rskrkataumdk|4483343E-LTE-SAMANG-RAYAMADANI|480129|5,3,11%,-103.6666667,NOT GO -> Have Pico
320_Depkeuangan,320_Depkeuangan|441PC493E_CO|411026|25,7,32%,-92.14285714,NOT GO -> Have Pico
320_Depkeuangan,320_Depkeuangan|MC4412237E_CO|410108|4,7,26%,-88.42857143,NOT GO -> Have Pico
320_Depkeuangan,320_Depkeuangan|MC4412237E_CO|410108|7,1,7%,-85,NOT GO -> Have Pico
321_Grandkartini,321_Grandkartini|441PX378E-LTE-GRAND-KARTINIMALL|420567|4,5,29%,-86.8,NOT GO -> Have Pico
321_Grandkartini,321_Grandkartini|4424907E_CO|420543|5,6,12%,-78.5,NOT GO -> Have Pico
321_Grandkartini,321_Grandkartini|4424907E_CO|420543|8,5,9%,-94.2,NOT GO -> Have Pico
919_Rskaryamedikatambun-DMT,919_Rskaryamedikatambun-DMT|4424021E_CO|451445|2,21,11%,-98.80952381,OK -> GO
322_Hotelorchad,322_Hotelorchad|4415116E_CO|410099|6,6,23%,-92,NOT GO -> Covered by Surrounding
770_Univalazhar,770_Univalazhar|4431523E|430028|5,248,7%,-97.28225806,NOT GO -> Covered by Surrounding
1318_LANDMARK PLUIT,1318_LANDMARK PLUIT|MC4425728E_CO|420314|2,9,11%,-106.3333333,NOT GO -> Covered by Surrounding
323_Htlbestwesternmangga2,323_Htlbestwesternmangga2|4424870E|420552|5,78,56%,-89.44871795,NOT GO -> Covered by Surrounding
323_Htlbestwesternmangga2,323_Htlbestwesternmangga2|MC4412190E-LTE-MELAWAN-PINANGSIA|410144|6,5,5%,-83.8,NOT GO -> Covered by Surrounding
323_Htlbestwesternmangga2,323_Htlbestwesternmangga2|MC4412190E-LTE-MELAWAN-PINANGSIA|410144|9,16,20%,-93.625,NOT GO -> Covered by Surrounding
324_Htlborobudur,324_Htlborobudur|4411233E-LTE-Lapangan-Banteng|410079|4,4,14%,-74.25,OK -> GO
1341_APARTMENT SENTRA TIMUR TOWER SAPHIRE,1341_APARTMENT SENTRA TIMUR TOWER SAPHIRE|4415693E_C2|411051|3,245,16%,-99.67346939,OK -> GO
324_Htlborobudur,324_Htlborobudur|441PC493E_CO|411026|15,20,27%,-87.25,OK -> GO
324_Htlborobudur,324_Htlborobudur|441PC493E_CO|411026|19,5,6%,-93.8,OK -> GO
343_Htlcentral,343_Htlcentral|441A485E_CO|410132|8,243,19%,-95.50617284,OK -> GO
231_Perpustakaanunj,231_Perpustakaanunj|4412637E_CO|410084|4,242,7%,-100.8099174,NOT GO -> Covered by Solution at Surrounding
284_Deptesdm,284_Deptesdm|441PL503E_CO|421240|24,5,11%,-96.2,NOT GO -> Have Pico
325_Htlclassicjkt-MAC,325_Htlclassicjkt-MAC|441PL251E-LTE-HOTEL-CLASSIC|410315|4,2,29%,-83.5,NOT GO -> Have Pico
165_Univtrsakti3,165_Univtrsakti3|4413415E_CO|420105|5,10,11%,-98.9,NOT GO -> Have Pico
325_Htlclassicjkt-MAC,325_Htlclassicjkt-MAC|441PL251E-LTE-HOTEL-CLASSIC|410315|6,7,17%,-83,NOT GO -> Have Pico
326_Htlgolden,326_Htlgolden|4412194E_CO|410989|6,1,5%,-87,NOT GO -> Covered by Surrounding
326_Htlgolden,326_Htlgolden|4412194E_CO|410989|9,1,20%,-90,NOT GO -> Covered by Surrounding
326_Htlgolden,326_Htlgolden|4415460E_CO|410086|17,2,7%,-89,NOT GO -> Covered by Surrounding
1171_Hermina Ciruas,1171_Hermina Ciruas|4483718E_C2|480827|6,16,11%,-99.375,"NOT GO -> Small Building, covered by Surrounding"
1319_RA RESIDENCE (EX. TBS LINERA SERVICE APARTMENT),1319_RA RESIDENCE (EX. TBS LINERA SERVICE APARTMENT)|441PC091E_CO|430719|21,242,6%,-105.5082645,NOT GO -> Covered by Surrounding
326_Htlgolden,326_Htlgolden|441PL305E_CO|410886|25,1,6%,-76,NOT GO -> Covered by Surrounding
326_Htlgolden,326_Htlgolden|441PL606E|411116|24,2,14%,-94,NOT GO -> Covered by Surrounding
326_Htlgolden,326_Htlgolden|441PX257E_CO|410776|26,2,9%,-86.5,NOT GO -> Covered by Surrounding
327_Htlibismnga2,327_Htlibismnga2|4425481E_CO|420234|4,14,48%,-87.07142857,NOT GO -> Have Pico
21_HTLMILLENIUM,21_HTLMILLENIUM|4425005E_CO|420674|9,3,11%,-96.33333333,NOT GO -> Covered by Surrounding
328_Htlorchardjayakarta,328_Htlorchardjayakarta|441PL299E_C2|421493|19,7,6%,-85.28571429,NOT GO -> Good Coverage from Surrounding
328_Htlorchardjayakarta,328_Htlorchardjayakarta|441PL299E_CO|421256|19,8,16%,-89.875,NOT GO -> Good Coverage from Surrounding
328_Htlorchardjayakarta,328_Htlorchardjayakarta|4425459E_CO|420098|4,30,23%,-90.3,NOT GO -> Good Coverage from Surrounding
328_Htlorchardjayakarta,328_Htlorchardjayakarta|4425459E_CO|420098|7,4,6%,-91.75,NOT GO -> Good Coverage from Surrounding
328_Htlorchardjayakarta,328_Htlorchardjayakarta|MC4424717E-LTE-JL-DRSURATNOINDOOR|420692|6,13,32%,-88.15384615,NOT GO -> Good Coverage from Surrounding
90_Apartmutiara,90_Apartmutiara|441PX218E|420818|24,5,11%,-101.2,OK -> GO
329_Htlquality,329_Htlquality|4424877E-LTE-PANGERAN-JAYAKARTA|420182|3,668,11%,-72.27844311,NOT GO -> Have Pico
329_Htlquality,329_Htlquality|4424877E-LTE-PANGERAN-JAYAKARTA|420182|6,8,68%,-71.125,NOT GO -> Have Pico
33_SPRINGWOOD RESIDENCE,33_SPRINGWOOD RESIDENCE|447V192E_CO|470153|14,2,8%,-86.5,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4475112E_CO|470013|2,1,11%,-104,OK -> GO
517_Gdgsamudraina,517_Gdgsamudraina|4424769E_CO|420451|4,2,11%,-95,NOT GO -> Have Pico
33_SPRINGWOOD RESIDENCE,33_SPRINGWOOD RESIDENCE|MC4472956E|471312|6,1,18%,-70,OK -> GO
208_Cmbtaptpakubuwonospring,208_Cmbtaptpakubuwonospring|4431525E_LTE_PATAL_SIMPRUG_RELOCATION|430072|2,236,5%,-96.99152542,NOT GO -> Have Pico
1150_PASAR ENJO,1150_PASAR ENJO|SH4412852E_CO|410908|4,26,11%,-107.4615385,OK -> GO with Change SOW
330_Htltunepsbaru-MAC,330_Htltunepsbaru-MAC|4415460E-LTE-Pasar-Baru-Samanhudi|410925|3,49,40%,-93.14285714,NOT GO -> Covered by Surrounding
330_Htltunepsbaru-MAC,330_Htltunepsbaru-MAC|4415460E-LTE-Pasar-Baru-Samanhudi|410925|6,49,37%,-91.08163265,NOT GO -> Covered by Surrounding
331_Kantorpos,331_Kantorpos|441PC493E_CO|411026|18,8,10%,-76.625,NOT GO -> Have Pico
331_Kantorpos,331_Kantorpos|441PC493E_CO|411026|19,4,5%,-79.75,NOT GO -> Have Pico
331_Kantorpos,331_Kantorpos|441PC493E|410377|4,29,23%,-77.37931034,NOT GO -> Have Pico
331_Kantorpos,331_Kantorpos|441PC493E|410377|5,21,33%,-79.76190476,NOT GO -> Have Pico
1033_PASAR GROGOL,1033_PASAR GROGOL|SH4424849E_CO|420964|1,2,11%,-100,NOT GO -> Covered by Surrounding
1271_Imperial Klub Golf,1271_Imperial Klub Golf|441PL153E|472224|28,36,11%,-102.5555556,"NOT GO -> Not Potential Area, Maximize to Surrounding"
332_Mansionpsbaru-IBS,332_Mansionpsbaru-IBS|MC4415853E_CO|410113|4,27,63%,-84.7037037,OK -> GO
334_Msjdistiqlal,334_Msjdistiqlal|4411233E_BB|410976|6,49,43%,-91.65306122,NOT GO -> Have Pico
334_Msjdistiqlal,334_Msjdistiqlal|4411233E_BB|410976|9,43,40%,-94.37209302,NOT GO -> Have Pico
334_Msjdistiqlal,334_Msjdistiqlal|441PL540E|411149|14,22,10%,-89.31818182,NOT GO -> Have Pico
335_Nispgnsahari,335_Nispgnsahari|4415690E|410890|2,1,7%,-86,NOT GO -> Have Pico
335_Nispgnsahari,335_Nispgnsahari|4415690E|410890|6,16,44%,-75,NOT GO -> Have Pico
335_Nispgnsahari,335_Nispgnsahari|441PL606E|411116|25,4,8%,-73.75,NOT GO -> Have Pico
335_Nispgnsahari,335_Nispgnsahari|441PL606E|411116|4,1,19%,-73,NOT GO -> Have Pico
490_Lokasari,490_Lokasari|4424755E|420094|1,228,5%,-98.12719298,NOT GO -> Have Pico
336_Plazametro,336_Plazametro|441PC051E-LTE-MA-PSBARU|410321|4,49,82%,-81.6122449,NOT GO -> Have Pico
336_Plazametro,336_Plazametro|441PX017E|410768|5,14,12%,-85,NOT GO -> Have Pico
337_Rshusada,337_Rshusada|441PX339E-LTE-RS-HUSADA-JKT|420563|4,31,50%,-87.93548387,NOT GO -> Have Pico
337_Rshusada,337_Rshusada|4425704E_CO|420254|6,3,12%,-94.33333333,NOT GO -> Have Pico
1215_Pasar Baru Bekasi,1215_Pasar Baru Bekasi|4411379E_CO|450700|1,1,11%,-100,NOT GO -> Have Pico
180_Aptkebagusancity,180_Aptkebagusancity|4443514E_CO|440869|4,227,64%,-97.31277533,OK -> GO
33_SPRINGWOOD RESIDENCE,33_SPRINGWOOD RESIDENCE|MC4472956E|471312|9,1,11%,-108,OK -> GO
338_Aptgreenpramukainf,338_Aptgreenpramukainf|4413447E|410094|2,8,6%,-88.625,NOT GO -> Have Pico
338_Aptgreenpramukainf,338_Aptgreenpramukainf|4413447E|410094|5,2,7%,-81.5,NOT GO -> Have Pico
1338_AMARIS HOTEL JAKARTA,1338_AMARIS HOTEL JAKARTA|4431922E_CO|430998|9,9,11%,-107,NOT GO -> Covered by Surrounding
966_Rsiaherminabekasi,966_Rsiaherminabekasi|4415352E_CO|410231|8,223,15%,-95.19282511,NOT GO -> Have Pico
1204_Pasar Laladon,1204_Pasar Laladon|4462554E_C2|461172|6,20,11%,-100.4,"NOT GO -> Small Building, covered by Surrounding"
338_Aptgreenpramukainf,338_Aptgreenpramukainf|441PL451E-LTE-GEDUNG-BPKP|410378|21,1,7%,-94,NOT GO -> Have Pico
338_Aptgreenpramukainf,338_Aptgreenpramukainf|441PL451E-LTE-GEDUNG-BPKP|410378|25,14,9%,-91.92857143,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|4413447E|410094|6,21,9%,-91,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441A486E_CO|410133|15,12,6%,-75.91666667,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441A486E_CO|410133|18,17,10%,-94.94117647,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441A486E_CO|410133|4,7,8%,-88.14285714,NOT GO -> Have Pico
1302_Prominence,1302_Prominence|4475573E_CO|470134|3,3,11%,-108.3333333,NOT GO -> Good Coverage from Surrounding
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441PL451E-LTE-GEDUNG-BPKP|410378|25,19,8%,-88.84210526,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441PX061E_CO|410310|4,7,7%,-92.85714286,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441PX061E_CO|410310|5,17,16%,-85.58823529,NOT GO -> Have Pico
339_Dgreenpramukaoff-IBS,339_Dgreenpramukaoff-IBS|441PX061E_CO|410310|6,11,7%,-86.18181818,NOT GO -> Have Pico
550_Mugigriya,550_Mugigriya|4431696E_CO|430995|8,222,13%,-99.71621622,NOT GO -> Covered by Solution at Surrounding
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4410939E_CO|440405|5,71,11%,-122.2112676,NOT GO -> Hard Sitaq
1317_THE H RESIDENCE DAN APARTMENT,1317_THE H RESIDENCE DAN APARTMENT|441PX415E|430520|15,31,11%,-101.2258065,OK -> GO
1170_Hermina Kemayoran,1170_Hermina Kemayoran|4412169E|410351|4,17,11%,-95.41176471,OK -> GO
34_APTKEMANG,34_APTKEMANG|4431575E_CO|430293|7,170,6%,-93.34117647,OK -> GO
483_Aptmediteraniagjhmd,483_Aptmediteraniagjhmd|4424888E_CO|420955|14,1,10%,-97,OK -> GO with Change SOW
1231_RS Berkah Pandeglang,1231_RS Berkah Pandeglang|4483441E_BB|480846|3,218,11%,-111.8119266,"NOT GO -> Small Building, covered by Surrounding"
340_Gudang Garam Office,340_Gudang Garam Office|441PC445E|410329|6,2,5%,-88.5,OK -> GO
340_Gudang Garam Office,340_Gudang Garam Office|441PL622E_CO|411073|31,175,18%,-86.34857143,OK -> GO
340_Gudang Garam Office,340_Gudang Garam Office|441PL622E_CO|411073|34,19,58%,-87.73684211,OK -> GO
341_Grahaiska,341_Grahaiska|441PL451E-LTE-GEDUNG-BPKP|410378|24,4,38%,-86,NOT GO -> Covered by Surrounding
869_Garudamanajemenoffice,869_Garudamanajemenoffice|4410599E_CO|470857|7,14,10%,-105.3571429,NOT GO -> Have Pico
342_Htlcempaka,342_Htlcempaka|4412348E_CO|410835|14,22,7%,-94.86363636,NOT GO -> Covered by Surrounding
1171_Hermina Ciruas,1171_Hermina Ciruas|4483718E_C2|480827|19,7,10%,-99.14285714,"NOT GO -> Small Building, covered by Surrounding"
342_Htlcempaka,342_Htlcempaka|441PX411E_CO|411024|19,31,6%,-88.70967742,NOT GO -> Covered by Surrounding
342_Htlcempaka,342_Htlcempaka|441PX411E_CO|411024|26,37,11%,-94.2972973,NOT GO -> Covered by Surrounding
363_Htlaliackiniraya,363_Htlaliackiniraya|4415455E_CO|410126|5,3,10%,-99.66666667,NOT GO -> Covered by Surrounding
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|14,5,8%,-89,OK -> GO
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|16,3,7%,-86.33333333,OK -> GO
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|19,3,11%,-85.66666667,OK -> GO
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|6,4,23%,-93.25,OK -> GO
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|9,2,14%,-92.5,OK -> GO
1247_PROMENADE 57,1247_PROMENADE 57|4413443E_CO|420055|9,5,10%,-100.6,OK -> GO
850_Rssiloamkrwc-PWU,850_Rssiloamkrwc-PWU|441PL153E|472224|38,6,10%,-108.1666667,NOT GO -> Covered by Surrounding
344_Mallgreenpramuka-IFS,344_Mallgreenpramuka-IFS|441PL451E-LTE-GEDUNG-BPKP|410378|21,1,17%,-85,OK -> GO
344_Mallgreenpramuka-IFS,344_Mallgreenpramuka-IFS|441PL451E-LTE-GEDUNG-BPKP|410378|25,8,23%,-84,OK -> GO
344_Mallgreenpramuka-IFS,344_Mallgreenpramuka-IFS|MC4412776E_CO|410114|3,1,6%,-84,OK -> GO
344_Mallgreenpramuka-IFS,344_Mallgreenpramuka-IFS|MC4412776E_CO|410114|6,1,5%,-90,OK -> GO
344_Mallgreenpramuka-IFS,344_Mallgreenpramuka-IFS|MC4412776E_CO|410114|9,2,12%,-92.5,OK -> GO
345_Rspertamnajy,345_Rspertamnajy|441PL622E_CO|411073|21,21,10%,-75.76190476,NOT GO -> Covered by Surrounding
345_Rspertamnajy,345_Rspertamnajy|441PL622E_CO|411073|25,113,51%,-85.18584071,NOT GO -> Covered by Surrounding
345_Rspertamnajy,345_Rspertamnajy|SH4412248E-LTE-CEMPAKA-PULOMAS|410366|17,11,7%,-91.18181818,NOT GO -> Covered by Surrounding
345_Rspertamnajy,345_Rspertamnajy|SH4412248E-LTE-CEMPAKA-PULOMAS|410366|6,52,18%,-77.78846154,NOT GO -> Covered by Surrounding
422_Kompasgramedia,422_Kompasgramedia|SH4431991E_CO|420051|6,4,10%,-100.5,NOT GO -> Have Pico
186_TRANSMART CILANDAK,186_TRANSMART CILANDAK|4433703E|431011|2,68,10%,-96.41176471,OK -> GO
314_Rsudtarakan,314_Rsudtarakan|MC4424765E|420310|1,37,10%,-96.16216216,OK -> GO
1321_CASA DOMAIN,1321_CASA DOMAIN|4413443E_CO|420055|8,3,10%,-97.33333333,NOT GO -> Good Coverage from Surrounding
166_Univtrsakti4,166_Univtrsakti4|4413415E_CO|420105|2,1,10%,-95,NOT GO -> Have Pico
347_Sekjenmainfotel,347_Sekjenmainfotel|4412259E_CO|410581|6,1,6%,-83,NOT GO -> Have Pico
279_Crfrdtmerlin,279_Crfrdtmerlin|4415792E_CO|410256|4,7,10%,-104.4285714,OK -> GO
347_Sekjenmainfotel,347_Sekjenmainfotel|4412259E_CO|410581|8,3,5%,-79.33333333,NOT GO -> Have Pico
347_Sekjenmainfotel,347_Sekjenmainfotel|441PL114E_CO|410921|35,40,49%,-88.725,NOT GO -> Have Pico
348_Trisaktikampusfcmpputih,348_Trisaktikampusfcmpputih|441PL622E_CO|411073|21,8,14%,-83,NOT GO -> Have Pico
348_Trisaktikampusfcmpputih,348_Trisaktikampusfcmpputih|441PL622E_CO|411073|25,6,30%,-82,NOT GO -> Have Pico
348_Trisaktikampusfcmpputih,348_Trisaktikampusfcmpputih|441PL622E_CO|411073|34,2,13%,-89.5,NOT GO -> Have Pico
348_Trisaktikampusfcmpputih,348_Trisaktikampusfcmpputih|441PL622E_CO|411073|4,7,12%,-75.14285714,NOT GO -> Have Pico
1295_Green Walk Mall,1295_Green Walk Mall|4451850E_CO|450080|8,1,10%,-102,OK -> GO
349_Aptmenteng,349_Aptmenteng|441PX241E|410875|25,7,52%,-76,NOT GO -> Good Coverage from Surrounding
349_Aptmenteng,349_Aptmenteng|441PX241E|410875|28,1,24%,-81,NOT GO -> Good Coverage from Surrounding
349_Aptmenteng,349_Aptmenteng|441PX241E|410875|3,213,9%,-77.72300469,NOT GO -> Good Coverage from Surrounding
35_BANKBUKOPIN,35_BANKBUKOPIN|4435164E_C2|430928|16,2,31%,-90.5,OK -> GO
35_BANKBUKOPIN,35_BANKBUKOPIN|4435164E_C2|430928|19,2,18%,-76.5,OK -> GO
35_BANKBUKOPIN,35_BANKBUKOPIN|4435164E_C2|430928|3,3115,41%,-72.53386838,OK -> GO
350_Bbdplaza,350_Bbdplaza|441PC303E-LTE-MENARABBD|420501|4,65,10%,-91.87692308,NOT GO -> Have Pico
776_Aptgriapn-CTS,776_Aptgriapn-CTS|SH4431952E_CO|430501|5,5,10%,-96.2,NOT GO -> Have Pico
350_Bbdplaza,350_Bbdplaza|4424933E|420956|5,115,40%,-86.86086957,NOT GO -> Have Pico
350_Bbdplaza,350_Bbdplaza|4424933E|420956|8,132,31%,-91.15151515,NOT GO -> Have Pico
351_Bppt,351_Bppt|441PC430E_CO|420869|21,11,14%,-73.63636364,NOT GO -> Have Pico
351_Bppt,351_Bppt|441PC430E_CO|420869|34,26,6%,-81.11538462,NOT GO -> Have Pico
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|8,1,10%,-107,NOT GO -> Good Coverage from Surrounding
351_Bppt,351_Bppt|4424974E|421020|2,3,13%,-93.33333333,NOT GO -> Have Pico
351_Bppt,351_Bppt|4424974E|421020|5,9,15%,-94,NOT GO -> Have Pico
351_Bppt,351_Bppt|4424974E|421020|7,4,6%,-82,NOT GO -> Have Pico
352_Cikinigoldgir-MAC,352_Cikinigoldgir-MAC|441PX241E|410875|15,4,37%,-81.25,NOT GO -> Have Pico
352_Cikinigoldgir-MAC,352_Cikinigoldgir-MAC|441PX241E|410875|18,2,27%,-81.5,NOT GO -> Have Pico
352_Cikinigoldgir-MAC,352_Cikinigoldgir-MAC|441PX241E|410875|9,1,7%,-85,NOT GO -> Have Pico
353_Departemenagama-IBS,353_Departemenagama-IBS|441PX087E|421011|17,18,20%,-76.05555556,NOT GO -> Have Pico
353_Departemenagama-IBS,353_Departemenagama-IBS|441PX087E|421011|24,22,25%,-76.13636364,NOT GO -> Have Pico
353_Departemenagama-IBS,353_Departemenagama-IBS|4424974E|421020|2,2,9%,-65,NOT GO -> Have Pico
353_Departemenagama-IBS,353_Departemenagama-IBS|4424974E|421020|5,33,19%,-74.87878788,NOT GO -> Have Pico
353_Departemenagama-IBS,353_Departemenagama-IBS|4424974E|421020|7,38,13%,-76.5,NOT GO -> Have Pico
354_Deutchbank,354_Deutchbank|441PC315E|420804|4,18,16%,-87.83333333,NOT GO -> Have Pico
354_Deutchbank,354_Deutchbank|4424933E|420956|3,9,6%,-77.77777778,NOT GO -> Have Pico
354_Deutchbank,354_Deutchbank|4424933E|420956|6,41,34%,-73.04878049,NOT GO -> Have Pico
354_Deutchbank,354_Deutchbank|4424933E|420956|9,48,34%,-80.41666667,NOT GO -> Have Pico
355_Gdgsentramandiri,355_Gdgsentramandiri|441PC803E_BB|411222|11,6,9%,-86.16666667,NOT GO -> Covered by Surrounding
355_Gdgsentramandiri,355_Gdgsentramandiri|441PC803E_BB|411222|14,71,27%,-84.43661972,NOT GO -> Covered by Surrounding
355_Gdgsentramandiri,355_Gdgsentramandiri|441PC803E_BB|411222|15,33,16%,-82.72727273,NOT GO -> Covered by Surrounding
355_Gdgsentramandiri,355_Gdgsentramandiri|441PC803E_BB|411222|7,47,24%,-91.36170213,NOT GO -> Covered by Surrounding
355_Gdgsentramandiri,355_Gdgsentramandiri|441PC803E_BB|411222|8,26,7%,-89.42307692,NOT GO -> Covered by Surrounding
355_Gdgsentramandiri,355_Gdgsentramandiri|MC4412156E_CO|410123|5,13,5%,-93.07692308,NOT GO -> Covered by Surrounding
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|21,12,22%,-76.83333333,NOT GO -> Good Coverage from Surrounding
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|24,28,7%,-74.03571429,NOT GO -> Good Coverage from Surrounding
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|27,19,7%,-81.36842105,NOT GO -> Good Coverage from Surrounding
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|34,22,36%,-76.59090909,NOT GO -> Good Coverage from Surrounding
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|37,8,16%,-74.75,NOT GO -> Good Coverage from Surrounding
356_Gdgskyline,356_Gdgskyline|4424739E-LTE-SUNSET-SARINAH|420015|4,33,6%,-77.81818182,NOT GO -> Good Coverage from Surrounding
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|22,3,6%,-74.33333333,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|25,6,8%,-62.33333333,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|34,17,14%,-84.23529412,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|35,2,6%,-72.5,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|37,15,14%,-93.86666667,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|441PC430E_CO|420869|4,54,15%,-82.62962963,NOT GO -> Have Pico
357_Gdgsurya,357_Gdgsurya|4424739E-LTE-SUNSET-SARINAH|420015|4,12,7%,-84,NOT GO -> Have Pico
29_CAPITOL PARK RESIDENCE,29_CAPITOL PARK RESIDENCE|441PL713E_C2|411180|27,7,10%,-104.1428571,OK -> GO
358_Grahaadira,358_Grahaadira|MC4412156E_C2|411087|3,21,15%,-85.57142857,NOT GO -> Have Pico
358_Grahaadira,358_Grahaadira|MC4412156E_C2|411087|6,63,28%,-79.6984127,NOT GO -> Have Pico
358_Grahaadira,358_Grahaadira|MC4412156E_C2|411087|9,69,52%,-82.69565217,NOT GO -> Have Pico
359_Grindobcatwr,359_Grindobcatwr|4410786E_C2|421355|3,44,9%,-82.34090909,NOT GO -> Have Pico
359_Grindobcatwr,359_Grindobcatwr|4410786E_C2|421355|6,157,24%,-76.74522293,NOT GO -> Have Pico
359_Grindobcatwr,359_Grindobcatwr|4410786E_C2|421355|9,132,28%,-76.88636364,NOT GO -> Have Pico
359_Grindobcatwr,359_Grindobcatwr|442PC823E_CO|420078|24,58,10%,-89.0862069,NOT GO -> Have Pico
36_APARTMENT METRO SUNTER,36_APARTMENT METRO SUNTER|4413826E_CO|410612|3,22,10%,-93.36363636,OK -> GO
36_APARTMENT METRO SUNTER,36_APARTMENT METRO SUNTER|4413826E_CO|410612|4,13,25%,-90.46153846,OK -> GO
1041_PASAR MANGGA BESAR,1041_PASAR MANGGA BESAR|MC4424759E_CO|421132|3,211,5%,-106.1753555,"NOT GO -> Small Building, covered by Surrounding"
788_Rusunamikalibata1,788_Rusunamikalibata1|441PXH259E_CO|430181|6,86,10%,-99.5,NOT GO -> Have Pico
