rsrp-combined-qty,rsrp-combined-avg,compare,geometry,Tower ID,Frequency System,Longitude,Latitude,distance_existing,Planning ID,Lat,Long,distance_new,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
4614,-108.0069354,TRUE,"POLYGON ((107.360113 -6.03184, 107.360472 -6.03184, 107.360472 -6.03148, 107.360113 -6.03148, 107.360113 -6.03184))",,,,,,,,,,JAWA BARAT,KARAWANG,CIBUAYA,32_15_11,118.6883524,KAB. KARAWANG_cibuaya,cibuaya,KAB. KARAWANG,P2,SubUrban
4612,-105.2942324,TRUE,"POLYGON ((106.803761 -6.793408, 106.804121 -6.793408, 106.804121 -6.793049, 106.803761 -6.793049, 106.803761 -6.793408))",,,,,,,,,,JAWA BARAT,SUKABUMI,CIAMBAR,32_2_47,56.56013467,KAB. SUKABUMI_ciambar,ciambar,KAB. SUKABUMI,P2,Rural
4612,-108.8076756,TRUE,"POLYGON ((106.844733 -6.57669, 106.845092 -6.57669, 106.845092 -6.576331, 106.844733 -6.576331, 106.844733 -6.57669))",,,,,,,,,,,,,,,,,,,
4612,-106.3976583,TRUE,"POLYGON ((107.16388 -6.388724, 107.16424 -6.388724, 107.16424 -6.388364, 107.16388 -6.388364, 107.16388 -6.388724))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
4611,-113.3580568,TRUE,"POLYGON ((107.073671 -6.192491, 107.07403 -6.192491, 107.07403 -6.192132, 107.073671 -6.192132, 107.073671 -6.192491))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBUN UTARA,32_16_5,35.03443441,KAB. BEKASI_tambun utara,tambun utara,KAB. BEKASI,P1,Urban
4610,-106.4488069,TRUE,"POLYGON ((107.233604 -6.532484, 107.233963 -6.532484, 107.233963 -6.532124, 107.233604 -6.532124, 107.233604 -6.532484))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
4607,-110.9754721,TRUE,"POLYGON ((106.969445 -6.934652, 106.969804 -6.934652, 106.969804 -6.934293, 106.969445 -6.934293, 106.969445 -6.934652))",,,,,,,,,,JAWA BARAT,SUKABUMI,KEBONPEDES,32_2_34,11.14834847,KAB. SUKABUMI_kebonpedes,kebonpedes,KAB. SUKABUMI,P2,SubUrban
4605,-111.0032573,TRUE,"POLYGON ((107.192273 -6.352784, 107.192632 -6.352784, 107.192632 -6.352424, 107.192273 -6.352424, 107.192273 -6.352784))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
4600,-109.2036957,TRUE,"POLYGON ((107.423726 -6.376145, 107.424086 -6.376145, 107.424086 -6.375785, 107.423726 -6.375785, 107.423726 -6.376145))",,,,,,,,,,JAWA BARAT,KARAWANG,PURWASARI,32_15_29,31.80026019,KAB. KARAWANG_purwasari,purwasari,KAB. KARAWANG,P2,SubUrban
4598,-107.0563288,TRUE,"POLYGON ((107.104939 -6.077843, 107.105298 -6.077843, 107.105298 -6.077483, 107.104939 -6.077483, 107.104939 -6.077843))",,,,,,,,,,JAWA BARAT,BEKASI,CABANGBUNGIN,32_16_16,49.74495994,KAB. BEKASI_cabangbungin,cabangbungin,KAB. BEKASI,P2,SubUrban
4595,-109.7741023,TRUE,"POLYGON ((107.285717 -6.219087, 107.286076 -6.219087, 107.286076 -6.218728, 107.285717 -6.218728, 107.285717 -6.219087))",,,,,,,,,,JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
4594,-117.2886374,TRUE,"POLYGON ((106.919488 -6.509482, 106.919848 -6.509482, 106.919848 -6.509123, 106.919488 -6.509123, 106.919488 -6.509482))",,,,,,,,,,JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
4594,-105.0134959,TRUE,"POLYGON ((107.521483 -6.347033, 107.521843 -6.347033, 107.521843 -6.346674, 107.521483 -6.346674, 107.521483 -6.347033))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
4592,-109.3499564,TRUE,"POLYGON ((107.256246 -6.34919, 107.256605 -6.34919, 107.256605 -6.34883, 107.256246 -6.34883, 107.256246 -6.34919))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
4591,-111.0986713,TRUE,"POLYGON ((106.80448 -6.885415, 106.80484 -6.885415, 106.80484 -6.885055, 106.80448 -6.885055, 106.80448 -6.885415))",,,,,,,,,,JAWA BARAT,SUKABUMI,NAGRAK,32_2_12,68.95516616,KAB. SUKABUMI_nagrak,nagrak,KAB. SUKABUMI,P2,Urban
4590,-105.3808279,TRUE,"POLYGON ((107.222103 -6.219806, 107.222462 -6.219806, 107.222462 -6.219446, 107.222103 -6.219446, 107.222103 -6.219806))",,,,,,,,,,JAWA BARAT,BEKASI,KARANG BAHAGIA,32_16_10,46.10441489,KAB. BEKASI_karang bahagia,karang bahagia,KAB. BEKASI,P2,SubUrban
4589,-114.7328394,TRUE,"POLYGON ((106.002659 -6.217649, 106.003018 -6.217649, 106.003018 -6.21729, 106.002659 -6.21729, 106.002659 -6.217649))",,,,,,,,,,BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
4588,-105.5601569,TRUE,"POLYGON ((107.287873 -6.279826, 107.288233 -6.279826, 107.288233 -6.279466, 107.287873 -6.279466, 107.287873 -6.279826))",,,,,,,,,,JAWA BARAT,KARAWANG,KARAWANG BARAT,32_15_1,40.84377642,KAB. KARAWANG_karawang barat,karawang barat,KAB. KARAWANG,P2,Urban
4587,-108.6928276,TRUE,"POLYGON ((107.167115 -6.178834, 107.167474 -6.178834, 107.167474 -6.178475, 107.167115 -6.178475, 107.167115 -6.178834))",,,,,,,,,,JAWA BARAT,BEKASI,SUKATANI,32_16_15,38.30431256,KAB. BEKASI_sukatani,sukatani,KAB. BEKASI,P2,Urban
4587,-108.4183562,TRUE,"POLYGON ((107.576831 -6.281982, 107.57719 -6.281982, 107.57719 -6.281623, 107.576831 -6.281623, 107.576831 -6.281982))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
4584,-114.5041449,TRUE,"POLYGON ((107.42732 -6.345955, 107.42768 -6.345955, 107.42768 -6.345596, 107.42732 -6.345596, 107.42732 -6.345955))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAMULYA,32_15_16,47.67674742,KAB. KARAWANG_tirtamulya,tirtamulya,KAB. KARAWANG,P2,SubUrban
4578,-106.4154653,TRUE,"POLYGON ((106.936021 -6.592144, 106.93638 -6.592144, 106.93638 -6.591785, 106.936021 -6.591785, 106.936021 -6.592144))",,,,,,,,,,JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
4578,-107.8903451,TRUE,"POLYGON ((107.374848 -6.089703, 107.375207 -6.089703, 107.375207 -6.089344, 107.374848 -6.089344, 107.374848 -6.089703))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
4574,-105.6491036,TRUE,"POLYGON ((106.04974 -6.136784, 106.0501 -6.136784, 106.0501 -6.136425, 106.04974 -6.136425, 106.04974 -6.136784))",,,,,,,,,,BANTEN,SERANG,GUNUNGSARI,36_4_33,55.20562153,KAB. SERANG_gunungsari,gunungsari,KAB. SERANG,P2,Rural
4574,-108.3517709,TRUE,"POLYGON ((107.352925 -6.117377, 107.353284 -6.117377, 107.353284 -6.117017, 107.352925 -6.117017, 107.352925 -6.117377))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
4566,-115.5499343,TRUE,"POLYGON ((106.938177 -7.299803, 106.938536 -7.299803, 106.938536 -7.299443, 106.938177 -7.299443, 106.938177 -7.299803))",,,,,,,,,,JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
4565,-106.3147864,TRUE,"POLYGON ((107.23001 -6.381536, 107.230369 -6.381536, 107.230369 -6.381176, 107.23001 -6.381176, 107.23001 -6.381536))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
4565,-110.5463308,TRUE,"POLYGON ((107.242948 -6.266887, 107.243308 -6.266887, 107.243308 -6.266528, 107.242948 -6.266528, 107.242948 -6.266887))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
4564,-108.3915425,TRUE,"POLYGON ((106.821013 -6.826473, 106.821372 -6.826473, 106.821372 -6.826114, 106.821013 -6.826114, 106.821013 -6.826473))",,,,,,,,,,JAWA BARAT,SUKABUMI,NAGRAK,32_2_12,68.95516616,KAB. SUKABUMI_nagrak,nagrak,KAB. SUKABUMI,P2,Urban
4563,-117.6883629,TRUE,"POLYGON ((105.868603 -6.545782, 105.868962 -6.545782, 105.868962 -6.545422, 105.868603 -6.545422, 105.868603 -6.545782))",,,,,,,,,,BANTEN,PANDEGLANG,ANGSANA,36_1_7,90.28116625,KAB. PANDEGLANG_angsana,angsana,KAB. PANDEGLANG,P2,Rural
4563,-114.8514135,TRUE,"POLYGON ((107.244026 -6.400943, 107.244386 -6.400943, 107.244386 -6.400584, 107.244026 -6.400584, 107.244026 -6.400943))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
4560,-110.3688596,TRUE,"POLYGON ((107.055701 -6.36105, 107.05606 -6.36105, 107.05606 -6.360691, 107.055701 -6.360691, 107.055701 -6.36105))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
4559,-108.179864,TRUE,"POLYGON ((107.57719 -6.281263, 107.57755 -6.281263, 107.57755 -6.280904, 107.57719 -6.280904, 107.57719 -6.281263))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
4558,-106.0372971,TRUE,"POLYGON ((107.114642 -6.138222, 107.115002 -6.138222, 107.115002 -6.137863, 107.114642 -6.137863, 107.114642 -6.138222))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAWANGI,32_16_3,68.18806609,KAB. BEKASI_sukawangi,sukawangi,KAB. BEKASI,P2,SubUrban
4557,-105.3662497,TRUE,"POLYGON ((107.054263 -6.364644, 107.054623 -6.364644, 107.054623 -6.364285, 107.054263 -6.364285, 107.054263 -6.364644))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
4555,-107.7242591,TRUE,"POLYGON ((107.396053 -6.384411, 107.396412 -6.384411, 107.396412 -6.384052, 107.396053 -6.384052, 107.396053 -6.384411))",,,,,,,,,,JAWA BARAT,KARAWANG,PURWASARI,32_15_29,31.80026019,KAB. KARAWANG_purwasari,purwasari,KAB. KARAWANG,P2,SubUrban
4551,-114.350033,TRUE,"POLYGON ((107.188679 -6.166974, 107.189038 -6.166974, 107.189038 -6.166615, 107.188679 -6.166615, 107.188679 -6.166974))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAKARYA,32_16_14,48.55052981,KAB. BEKASI_sukakarya,sukakarya,KAB. BEKASI,P2,SubUrban
4548,-105.8005717,TRUE,"POLYGON ((106.78076 -6.8581, 106.781119 -6.8581, 106.781119 -6.857741, 106.78076 -6.857741, 106.78076 -6.8581))",,,,,,,,,,JAWA BARAT,SUKABUMI,CIAMBAR,32_2_47,56.56013467,KAB. SUKABUMI_ciambar,ciambar,KAB. SUKABUMI,P2,Rural
4547,-105.5575104,TRUE,"POLYGON ((106.114432 -6.30139, 106.114792 -6.30139, 106.114792 -6.30103, 106.114432 -6.30103, 106.114432 -6.30139))",,,,,,,,,,BANTEN,PANDEGLANG,PANDEGLANG,36_1_21,16.29390374,KAB. PANDEGLANG_pandeglang,pandeglang,KAB. PANDEGLANG,P1,SubUrban
4547,-109.9863646,TRUE,"POLYGON ((106.76243 -6.614068, 106.76279 -6.614068, 106.76279 -6.613708, 106.76243 -6.613708, 106.76243 -6.614068))",,,,,,,,,,JAWA BARAT,BOGOR,CIOMAS,32_1_29,17.23933202,KAB. BOGOR_ciomas,ciomas,KAB. BOGOR,P2,Urban
4547,-107.8291181,TRUE,"POLYGON ((107.31986 -6.129956, 107.320219 -6.129956, 107.320219 -6.129596, 107.31986 -6.129596, 107.31986 -6.129956))",,,,,,,,,,JAWA BARAT,KARAWANG,JAYAKERTA,32_15_22,41.59538542,KAB. KARAWANG_jayakerta,jayakerta,KAB. KARAWANG,P2,SubUrban
4544,-109.2533011,TRUE,"POLYGON ((107.108173 -6.329423, 107.108533 -6.329423, 107.108533 -6.329063, 107.108173 -6.329063, 107.108173 -6.329423))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
4543,-110.855602,TRUE,"POLYGON ((106.42711 -6.209024, 106.42747 -6.209024, 106.42747 -6.208664, 106.42711 -6.208664, 106.42711 -6.209024))",,,,,,,,,,BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
4542,-110.6254954,TRUE,"POLYGON ((105.84596 -6.306062, 105.84632 -6.306062, 105.84632 -6.305702, 105.84596 -6.305702, 105.84596 -6.306062))",,,,,,,,,,BANTEN,PANDEGLANG,CARITA,36_1_28,71.29958632,KAB. PANDEGLANG_carita,carita,KAB. PANDEGLANG,P2,Rural
4542,-105.3672391,TRUE,"POLYGON ((106.97232 -6.459526, 106.972679 -6.459526, 106.972679 -6.459166, 106.97232 -6.459166, 106.97232 -6.459526))",,,,,,,,,,JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
4540,-112.9762115,TRUE,"POLYGON ((106.697379 -6.669415, 106.697738 -6.669415, 106.697738 -6.669056, 106.697379 -6.669056, 106.697379 -6.669415))",,,,,,,,,,JAWA BARAT,BOGOR,PAMIJAHAN,32_1_17,125.242903,KAB. BOGOR_pamijahan,pamijahan,KAB. BOGOR,P2,Rural
4540,-106.5689427,TRUE,"POLYGON ((107.356878 -6.422148, 107.357237 -6.422148, 107.357237 -6.421789, 107.356878 -6.421789, 107.356878 -6.422148))",,,,,,,,,,JAWA BARAT,KARAWANG,CIAMPEL,32_15_4,117.8533985,KAB. KARAWANG_ciampel,ciampel,KAB. KARAWANG,P2,SubUrban
4536,-111.7989418,TRUE,"POLYGON ((106.896127 -6.353503, 106.896487 -6.353503, 106.896487 -6.353143, 106.896127 -6.353143, 106.896127 -6.353503))",,,,,,,,,,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,31_75_10,27.91780718,KOTA JAKARTA TIMUR_cipayung,cipayung,KOTA JAKARTA TIMUR,P2,Urban
4535,-110.3633958,TRUE,"POLYGON ((106.622624 -6.596098, 106.622983 -6.596098, 106.622983 -6.595738, 106.622624 -6.595738, 106.622624 -6.596098))",,,,,,,,,,JAWA BARAT,BOGOR,LEUWILIANG,32_1_14,94.28482875,KAB. BOGOR_leuwiliang,leuwiliang,KAB. BOGOR,P2,Rural
4533,-116.2914185,TRUE,"POLYGON ((106.083524 -6.835099, 106.083883 -6.835099, 106.083883 -6.834739, 106.083524 -6.834739, 106.083524 -6.835099))",,,,,,,,,,BANTEN,LEBAK,CIHARA,36_2_26,125.2864512,KAB. LEBAK_cihara,cihara,KAB. LEBAK,P2,Rural
4531,-105.8384463,TRUE,"POLYGON ((107.399287 -6.350268, 107.399647 -6.350268, 107.399647 -6.349909, 107.399287 -6.349909, 107.399287 -6.350268))",,,,,,,,,,JAWA BARAT,KARAWANG,PURWASARI,32_15_29,31.80026019,KAB. KARAWANG_purwasari,purwasari,KAB. KARAWANG,P2,SubUrban
4530,-108.0233996,TRUE,"POLYGON ((106.977711 -6.30714, 106.97807 -6.30714, 106.97807 -6.306781, 106.977711 -6.306781, 106.977711 -6.30714))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,BANTARGEBANG,32_75_7,19.06653861,KOTA BEKASI_bantargebang,bantargebang,KOTA BEKASI,P1,Urban
4530,-108.9282561,TRUE,"POLYGON ((107.154895 -6.153676, 107.155255 -6.153676, 107.155255 -6.153317, 107.154895 -6.153317, 107.154895 -6.153676))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBELANG,32_16_4,34.95664724,KAB. BEKASI_tambelang,tambelang,KAB. BEKASI,P2,SubUrban
4528,-106.9056979,TRUE,"POLYGON ((107.081218 -6.417116, 107.081578 -6.417116, 107.081578 -6.416757, 107.081218 -6.416757, 107.081218 -6.417116))",,,,,,,,,,JAWA BARAT,BEKASI,CIBARUSAH,32_16_22,40.37500756,KAB. BEKASI_cibarusah,cibarusah,KAB. BEKASI,P2,SubUrban
4527,-105.5001104,TRUE,"POLYGON ((107.439181 -6.167693, 107.43954 -6.167693, 107.43954 -6.167333, 107.439181 -6.167333, 107.439181 -6.167693))",,,,,,,,,,,,,,,,,,,
4526,-105.5468405,TRUE,"POLYGON ((107.120752 -6.31936, 107.121112 -6.31936, 107.121112 -6.319, 107.120752 -6.319, 107.120752 -6.31936))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
4524,-109.0707339,TRUE,"POLYGON ((107.512858 -6.39088, 107.513217 -6.39088, 107.513217 -6.390521, 107.512858 -6.390521, 107.512858 -6.39088))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
4520,-111.1623894,TRUE,"POLYGON ((106.896487 -6.512717, 106.896846 -6.512717, 106.896846 -6.512357, 106.896487 -6.512357, 106.896487 -6.512717))",,,,,,,,,,JAWA BARAT,BOGOR,CITEUREUP,32_1_3,69.2717829,KAB. BOGOR_citeureup,citeureup,KAB. BOGOR,P1,Urban
4520,-108.9922566,TRUE,"POLYGON ((107.57755 -6.281263, 107.577909 -6.281263, 107.577909 -6.280904, 107.57755 -6.280904, 107.57755 -6.281263))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
4516,-112.1924269,TRUE,"POLYGON ((106.123058 -6.36716, 106.123417 -6.36716, 106.123417 -6.3668, 106.123058 -6.3668, 106.123058 -6.36716))",,,,,,,,,,BANTEN,PANDEGLANG,BANJAR,36_1_20,29.77923381,KAB. PANDEGLANG_banjar,banjar,KAB. PANDEGLANG,P2,Rural
4515,-107.8923588,TRUE,"POLYGON ((107.065764 -6.412444, 107.066123 -6.412444, 107.066123 -6.412085, 107.065764 -6.412085, 107.065764 -6.412444))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
4515,-105.7122924,TRUE,"POLYGON ((107.284279 -6.188538, 107.284639 -6.188538, 107.284639 -6.188179, 107.284279 -6.188179, 107.284279 -6.188538))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
4514,-112.7516615,TRUE,"POLYGON ((107.350049 -6.161583, 107.350409 -6.161583, 107.350409 -6.161224, 107.350049 -6.161224, 107.350049 -6.161583))",,,,,,,,,,JAWA BARAT,KARAWANG,KUTAWALUYA,32_15_7,52.40073,KAB. KARAWANG_kutawaluya,kutawaluya,KAB. KARAWANG,P2,SubUrban
4512,-105.6185727,TRUE,"POLYGON ((107.12183 -6.092938, 107.12219 -6.092938, 107.12219 -6.092578, 107.12183 -6.092578, 107.12183 -6.092938))",,,,,,,,,,JAWA BARAT,BEKASI,CABANGBUNGIN,32_16_16,49.74495994,KAB. BEKASI_cabangbungin,cabangbungin,KAB. BEKASI,P2,SubUrban
4510,-106.8796009,TRUE,"POLYGON ((107.216712 -6.22304, 107.217071 -6.22304, 107.217071 -6.222681, 107.216712 -6.222681, 107.216712 -6.22304))",,,,,,,,,,JAWA BARAT,BEKASI,KARANG BAHAGIA,32_16_10,46.10441489,KAB. BEKASI_karang bahagia,karang bahagia,KAB. BEKASI,P2,SubUrban
4505,-105.5649279,TRUE,"POLYGON ((107.098829 -6.365003, 107.099188 -6.365003, 107.099188 -6.364644, 107.098829 -6.364644, 107.098829 -6.365003))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
4504,-110.2164742,TRUE,"POLYGON ((107.089844 -6.221603, 107.090203 -6.221603, 107.090203 -6.221243, 107.089844 -6.221243, 107.089844 -6.221603))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
4502,-107.170813,TRUE,"POLYGON ((107.008979 -6.143972, 107.009338 -6.143972, 107.009338 -6.143613, 107.008979 -6.143613, 107.008979 -6.143972))",,,,,,,,,,JAWA BARAT,BEKASI,TARUMA JAYA,32_16_1,55.40869344,KAB. BEKASI_taruma jaya,taruma jaya,KAB. BEKASI,P2,SubUrban
4502,-111.8973789,TRUE,"POLYGON ((107.150223 -6.136784, 107.150582 -6.136784, 107.150582 -6.136425, 107.150223 -6.136425, 107.150223 -6.136784))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBELANG,32_16_4,34.95664724,KAB. BEKASI_tambelang,tambelang,KAB. BEKASI,P2,SubUrban
4502,-107.2065749,TRUE,"POLYGON ((107.171787 -6.218009, 107.172146 -6.218009, 107.172146 -6.217649, 107.171787 -6.217649, 107.171787 -6.218009))",,,,,,,,,,JAWA BARAT,BEKASI,KARANG BAHAGIA,32_16_10,46.10441489,KAB. BEKASI_karang bahagia,karang bahagia,KAB. BEKASI,P2,SubUrban
4500,-108.1053333,TRUE,"POLYGON ((107.518967 -6.265809, 107.519327 -6.265809, 107.519327 -6.26545, 107.518967 -6.26545, 107.518967 -6.265809))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA KULON,32_15_23,68.04472284,KAB. KARAWANG_cilamaya kulon,cilamaya kulon,KAB. KARAWANG,P2,Rural
4499,-105.1100244,TRUE,"POLYGON ((106.946443 -6.33697, 106.946803 -6.33697, 106.946803 -6.336611, 106.946443 -6.336611, 106.946443 -6.33697))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,JATIASIH,32_75_9,24.09263323,KOTA BEKASI_jatiasih,jatiasih,KOTA BEKASI,P1,Urban
4494,-105.5696484,TRUE,"POLYGON ((107.228213 -6.301749, 107.228572 -6.301749, 107.228572 -6.30139, 107.228213 -6.30139, 107.228213 -6.301749))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
4487,-106.9984399,TRUE,"POLYGON ((106.661439 -6.812456, 106.661798 -6.812456, 106.661798 -6.812097, 106.661439 -6.812097, 106.661439 -6.812456))",,,,,,,,,,JAWA BARAT,SUKABUMI,KALAPA NUNGGAL,32_2_18,50.49539211,KAB. SUKABUMI_kalapa nunggal,kalapa nunggal,KAB. SUKABUMI,P2,Rural
4487,-112.2732338,TRUE,"POLYGON ((107.350409 -6.117736, 107.350768 -6.117736, 107.350768 -6.117377, 107.350409 -6.117377, 107.350409 -6.117736))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
4486,-117.1716451,TRUE,"POLYGON ((107.086969 -6.174881, 107.087328 -6.174881, 107.087328 -6.174521, 107.086969 -6.174521, 107.086969 -6.174881))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBUN UTARA,32_16_5,35.03443441,KAB. BEKASI_tambun utara,tambun utara,KAB. BEKASI,P1,Urban
4483,-110.7095695,TRUE,"POLYGON ((107.220306 -5.995181, 107.220665 -5.995181, 107.220665 -5.994821, 107.220306 -5.994821, 107.220306 -5.995181))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
4482,-105.8757251,TRUE,"POLYGON ((107.044559 -6.145769, 107.044919 -6.145769, 107.044919 -6.14541, 107.044559 -6.14541, 107.044559 -6.145769))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
4481,-107.2814104,TRUE,"POLYGON ((107.446728 -6.1756, 107.447087 -6.1756, 107.447087 -6.17524, 107.446728 -6.17524, 107.446728 -6.1756))",,,,,,,,,,JAWA BARAT,KARAWANG,TEMPURAN,32_15_20,95.76811036,KAB. KARAWANG_tempuran,tempuran,KAB. KARAWANG,P2,Rural
4477,-106.9841412,TRUE,"POLYGON ((107.220306 -6.519186, 107.220665 -6.519186, 107.220665 -6.518827, 107.220306 -6.518827, 107.220306 -6.519186))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
4475,-108.3389944,TRUE,"POLYGON ((106.325041 -6.895118, 106.3254 -6.895118, 106.3254 -6.894759, 106.325041 -6.894759, 106.325041 -6.895118))",,,,,,,,,,BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
4474,-109.9861422,TRUE,"POLYGON ((106.48713 -6.11522, 106.487489 -6.11522, 106.487489 -6.114861, 106.48713 -6.114861, 106.48713 -6.11522))",,,,,,,,,,BANTEN,TANGERANG,RAJEG,36_3_11,51.99533167,KAB. TANGERANG_rajeg,rajeg,KAB. TANGERANG,P2,SubUrban
