Polygon_Name,Concatenate,rsrp-pop ,RSRP Percentage,RSRP-AVG,Review (Detail Reason)
164_Univtrsakti2,164_Univtrsakti2|4425492E-LTE-GROGOL-FLYOVER|420358|18,167,8%,-96.65269461,NOT GO -> Have Pico
165_Univtrsakti3,165_Univtrsakti3|4413415E_CO|420105|2,356,11%,-93.85393258,NOT GO -> Have Pico
165_Univtrsakti3,165_Univtrsakti3|4413415E_CO|420105|5,351,11%,-89.02849003,NOT GO -> Have Pico
165_Univtrsakti3,165_Univtrsakti3|4413415E_CO|420105|8,661,20%,-95.71406959,NOT GO -> Have Pico
165_Univtrsakti3,165_Univtrsakti3|441PX127E_LTE_FTI_TRISAKTI|420378|5,1275,39%,-94.56392157,NOT GO -> Have Pico
166_Univtrsakti4,166_Univtrsakti4|4413415E_CO|420105|2,788,10%,-92.67385787,NOT GO -> Have Pico
166_Univtrsakti4,166_Univtrsakti4|4413415E_CO|420105|5,1142,15%,-88.57968476,NOT GO -> Have Pico
166_Univtrsakti4,166_Univtrsakti4|4413415E_CO|420105|8,3042,40%,-97.07988166,NOT GO -> Have Pico
166_Univtrsakti4,166_Univtrsakti4|441PX127E_LTE_FTI_TRISAKTI|420378|5,895,12%,-90.43351955,NOT GO -> Have Pico
166_Univtrsakti4,166_Univtrsakti4|4425492E-LTE-GROGOL-FLYOVER|420358|1,385,5%,-90.39480519,NOT GO -> Have Pico
167_Univtrsakti5,167_Univtrsakti5|4413415E_CO|420105|2,126,7%,-85.55555556,OK -> GO
167_Univtrsakti5,167_Univtrsakti5|4413415E_CO|420105|4,538,31%,-86.31412639,OK -> GO
167_Univtrsakti5,167_Univtrsakti5|4413415E_CO|420105|5,180,10%,-82.47777778,OK -> GO
167_Univtrsakti5,167_Univtrsakti5|4413415E_CO|420105|7,324,19%,-86.24074074,OK -> GO
167_Univtrsakti5,167_Univtrsakti5|4413415E_CO|420105|8,112,6%,-86.61607143,OK -> GO
167_Univtrsakti5,167_Univtrsakti5|MC4410053E_CO|420285|6,146,8%,-88.7260274,OK -> GO
168_Daanmogotmal,168_Daanmogotmal|441PC384E|420829|4,4449,41%,-87.36412677,NOT GO -> Have Pico
168_Daanmogotmal,168_Daanmogotmal|441PC384E|420829|7,2583,24%,-90.54626403,NOT GO -> Have Pico
168_Daanmogotmal,168_Daanmogotmal|4424190E_CO|421228|8,1967,18%,-99.89120488,NOT GO -> Have Pico
169_Rsmitraklgkalideres-IBS,169_Rsmitraklgkalideres-IBS|441PL269E_CO|421093|4,8862,88%,-76.51771609,NOT GO -> Have Pico
17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA,17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA|4425074E_BB|421375|6,7530,31%,-81.51447543,NOT GO -> Covered by Surrounding
17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA,17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA|4425074E_BB|421375|9,7128,30%,-81.92368126,NOT GO -> Covered by Surrounding
17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA,17_HOLIDAY INN HOTEL & SUITES JAKARTA GAJAH MADA|MC4424744E_CO|420379|8,1963,8%,-96.36118186,NOT GO -> Covered by Surrounding
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4424364E-LTE-TANJUNG-PURAPEGADUNGAN|420425|6,909,16%,-85.31023102,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4473115E_CO|471421|4,416,7%,-98.70673077,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4473115E_CO|471421|7,726,13%,-98.80991736,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4475112E_CO|470013|15,455,8%,-91.62637363,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4475112E_CO|470013|2,599,11%,-100.0367279,OK -> GO
170_Swissbellbdrcengkareng-IBS,170_Swissbellbdrcengkareng-IBS|4475112E_CO|470013|8,583,10%,-94.75471698,OK -> GO
171_Aptprigarden,171_Aptprigarden|441PL339E_C2|421424|29,1307,9%,-96.90053558,NOT GO -> Have Pico
171_Aptprigarden,171_Aptprigarden|441PL444E_CO|421133|21,3598,25%,-88.48554753,NOT GO -> Have Pico
171_Aptprigarden,171_Aptprigarden|441PX144E-LTE-RS-PURI-INDAH|420367|4,1079,8%,-83.29842447,NOT GO -> Have Pico
171_Aptprigarden,171_Aptprigarden|441PX501E_CO|421078|14,1149,8%,-76.71888599,NOT GO -> Have Pico
171_Aptprigarden,171_Aptprigarden|4425666E_CO|420248|5,1262,9%,-86.71870048,NOT GO -> Have Pico
171_Aptprigarden,171_Aptprigarden|4425666E_CO|420248|8,756,5%,-89.27116402,NOT GO -> Have Pico
172_Kencanatower,172_Kencanatower|4424380E_CO|420165|2,524,8%,-100.7232824,OK -> GO
172_Kencanatower,172_Kencanatower|4424380E_CO|420165|5,4928,76%,-97.42877435,OK -> GO
172_Kencanatower,172_Kencanatower|MC4412272E_CO|420742|9,350,5%,-102.02,OK -> GO
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|24,3345,7%,-91.33811659,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|25,7284,14%,-78.68410214,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|28,5736,11%,-83.10355649,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|4,14176,28%,-84.26382619,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|5,4465,9%,-81.34221725,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|7,2925,6%,-85.13401709,NOT GO -> Have Pico
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|8,5836,12%,-83.95836189,NOT GO -> Have Pico
174_Mallsrengsengjunction-WNI,174_Mallsrengsengjunction-WNI|442V254E_CO|420090|2,234,5%,-91,OK -> GO
174_Mallsrengsengjunction-WNI,174_Mallsrengsengjunction-WNI|442V254E_CO|420090|5,504,11%,-91.52579365,OK -> GO
174_Mallsrengsengjunction-WNI,174_Mallsrengsengjunction-WNI|442V254E_CO|420090|8,2206,49%,-93.74614687,OK -> GO
174_Mallsrengsengjunction-WNI,174_Mallsrengsengjunction-WNI|MC4424366E-LTE-JERUK-JOGLO|420478|4,323,7%,-91.63157895,OK -> GO
175_Malpuriindah,175_Malpuriindah|441PL444E_CO|421133|25,5672,8%,-92.0188646,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|15,7702,11%,-79.95390808,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|18,4082,6%,-83.38608525,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|25,19140,28%,-80.38594566,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|28,11550,17%,-82.5412987,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|4,6032,9%,-80.2007626,NOT GO -> Have Pico
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|5,3461,5%,-83.41924299,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|441PX144E-LTE-RS-PURI-INDAH|420367|4,18085,42%,-78.84904617,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|4424405E_CO|420167|1,7939,19%,-83.44073561,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|4424405E_CO|420167|15,2519,6%,-90.1512505,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|4424405E_CO|420167|4,5990,14%,-80.70100167,NOT GO -> Have Pico
176_Rspuriindah,176_Rspuriindah|4424405E_CO|420167|7,3638,9%,-90.15860363,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|441PC492E|420830|24,199,5%,-86.17085427,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|441PC492E|420830|4,332,9%,-82.90361446,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|441PC492E|420830|7,276,8%,-89.6884058,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|441PX501E_CO|421078|14,274,7%,-77.48905109,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|441PX501E_CO|421078|16,284,8%,-79.22887324,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|4425666E_CO|420248|2,216,6%,-80.68055556,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|4425666E_CO|420248|5,936,26%,-81.76495726,NOT GO -> Have Pico
177_Walikotajkb,177_Walikotajkb|4425666E_CO|420248|8,606,17%,-86.2640264,NOT GO -> Have Pico
178_Metrocipulir-IBS,178_Metrocipulir-IBS|4410931E_CO|430459|4,6227,20%,-79.08944917,NOT GO -> Have Pico
178_Metrocipulir-IBS,178_Metrocipulir-IBS|4410931E_CO|430459|7,4171,13%,-87.11532007,NOT GO -> Have Pico
178_Metrocipulir-IBS,178_Metrocipulir-IBS|441PL265E_CO|430905|14,7945,25%,-76.97105098,NOT GO -> Have Pico
178_Metrocipulir-IBS,178_Metrocipulir-IBS|441PL265E_CO|430905|26,3331,11%,-78.24407085,NOT GO -> Have Pico
178_Metrocipulir-IBS,178_Metrocipulir-IBS|441PL265E_CO|430905|4,5366,17%,-76.57323891,NOT GO -> Have Pico
179_Univbudiluhur,179_Univbudiluhur|4431535E_CO|430299|5,827,13%,-99.6904474,OK -> GO
179_Univbudiluhur,179_Univbudiluhur|4435157E_CO|430530|5,590,9%,-96.5779661,OK -> GO
179_Univbudiluhur,179_Univbudiluhur|4475046E|472227|1,765,12%,-102.1699346,OK -> GO
179_Univbudiluhur,179_Univbudiluhur|4475046E|472227|17,1023,16%,-100.1974585,OK -> GO
179_Univbudiluhur,179_Univbudiluhur|MC4431377E_CO|430567|4,1301,20%,-92.40737894,OK -> GO
179_Univbudiluhur,179_Univbudiluhur|MC4431377E_CO|430567|7,978,15%,-94.15541922,OK -> GO
18_GEDUNGPUSRI,18_GEDUNGPUSRI|441PX180E|421468|25,660,5%,-92.29393939,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4424736E_CO|420174|4,861,7%,-87.85481998,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4425060E_C2|421195|9,1078,9%,-89.64471243,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4425060E_CO|420195|4,2459,20%,-83.76128508,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4425060E_CO|420195|5,726,6%,-100.3539945,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4425060E_CO|420195|7,823,7%,-87.40461725,NOT GO -> Good Coverage from Surrounding
18_GEDUNGPUSRI,18_GEDUNGPUSRI|4425060E_CO|420195|8,1122,9%,-97.06506239,NOT GO -> Good Coverage from Surrounding
180_Aptkebagusancity,180_Aptkebagusancity|4443514E_CO|440869|4,23546,64%,-90.4929075,OK -> GO
180_Aptkebagusancity,180_Aptkebagusancity|4443514E_CO|440869|7,8306,22%,-94.57019022,OK -> GO
181_Arcadia,181_Arcadia|441PC041E|440560|5,854,8%,-84.82669789,NOT GO -> Have Pico
181_Arcadia,181_Arcadia|441PL220E_CO|440639|21,991,10%,-81.8345106,NOT GO -> Have Pico
181_Arcadia,181_Arcadia|441PL220E_CO|440639|24,2491,24%,-86.49257326,NOT GO -> Have Pico
181_Arcadia,181_Arcadia|441PX239E_CO|440627|6,2608,25%,-83.5333589,NOT GO -> Have Pico
181_Arcadia,181_Arcadia|441PX239E_CO|440627|9,2887,28%,-83.7606512,NOT GO -> Have Pico
182_Arcadiabc,182_Arcadiabc|4410951E_CO|440020|5,526,6%,-77.52091255,NOT GO -> Have Pico
182_Arcadiabc,182_Arcadiabc|441PC041E|440560|5,2763,31%,-82.5946435,NOT GO -> Have Pico
182_Arcadiabc,182_Arcadiabc|441PL249E|440808|5,1014,11%,-67.95857988,NOT GO -> Have Pico
182_Arcadiabc,182_Arcadiabc|SH4443379E_CO|440227|4,995,11%,-74.81507538,NOT GO -> Have Pico
182_Arcadiabc,182_Arcadiabc|SH4443379E_CO|440227|7,3060,34%,-92.15163399,NOT GO -> Have Pico
183_Arcadiaf-IBS,183_Arcadiaf-IBS|441PL220E_CO|440639|21,123,6%,-81.64227642,NOT GO -> Have Pico
183_Arcadiaf-IBS,183_Arcadiaf-IBS|441PL220E_CO|440639|24,1277,64%,-86.04933438,NOT GO -> Have Pico
183_Arcadiaf-IBS,183_Arcadiaf-IBS|441PL249E|440808|4,136,7%,-79.875,NOT GO -> Have Pico
183_Arcadiaf-IBS,183_Arcadiaf-IBS|441PX239E_CO|440627|9,183,9%,-93.46994536,NOT GO -> Have Pico
184_Chitatex,184_Chitatex|441PX488E_CO|440626|4,585,12%,-83.71623932,NOT GO -> Have Pico
184_Chitatex,184_Chitatex|SH4443379E_CO|440227|4,1734,36%,-75.411188,NOT GO -> Have Pico
184_Chitatex,184_Chitatex|SH4443379E_CO|440227|7,1670,35%,-82.05149701,NOT GO -> Have Pico
185_Cibisoffice-IBS,185_Cibisoffice-IBS|441PL484E_CO|440815|22,386,6%,-104.1787565,OK -> GO with Change SOW
185_Cibisoffice-IBS,185_Cibisoffice-IBS|441PL484E_CO|440815|25,426,6%,-101.4530516,OK -> GO with Change SOW
185_Cibisoffice-IBS,185_Cibisoffice-IBS|4443557E_CO|441007|4,999,15%,-90.06106106,OK -> GO with Change SOW
185_Cibisoffice-IBS,185_Cibisoffice-IBS|4443557E_CO|441007|7,691,10%,-82.78147612,OK -> GO with Change SOW
185_Cibisoffice-IBS,185_Cibisoffice-IBS|4445149E_C2|440705|6,515,8%,-90.31650485,OK -> GO with Change SOW
185_Cibisoffice-IBS,185_Cibisoffice-IBS|MC4431749E_CO|430236|7,1344,20%,-90.85044643,OK -> GO with Change SOW
186_TRANSMART CILANDAK,186_TRANSMART CILANDAK|4433703E|431011|2,78,10%,-97.34615385,OK -> GO
186_TRANSMART CILANDAK,186_TRANSMART CILANDAK|4433703E|431011|5,153,20%,-96.26143791,OK -> GO
186_TRANSMART CILANDAK,186_TRANSMART CILANDAK|4445149E_C2|440705|16,208,28%,-100.9471154,OK -> GO
186_TRANSMART CILANDAK,186_TRANSMART CILANDAK|4445149E_C2|440705|19,242,32%,-102.3884298,OK -> GO
187_Departemenpertanian,187_Departemenpertanian|4443122E_CO|440193|6,109,13%,-88.87155963,NOT GO -> Have Pico
187_Departemenpertanian,187_Departemenpertanian|4443122E_CO|440193|9,89,11%,-98.51685393,NOT GO -> Have Pico
187_Departemenpertanian,187_Departemenpertanian|4443388E_CO|440010|2,54,7%,-93.33333333,NOT GO -> Have Pico
187_Departemenpertanian,187_Departemenpertanian|SH4443342E_CO|440644|6,102,13%,-75.7745098,NOT GO -> Have Pico
187_Departemenpertanian,187_Departemenpertanian|SH4443342E_CO|440644|9,198,24%,-86.72727273,NOT GO -> Have Pico
188_Gdgintifauzi,188_Gdgintifauzi|441PC279E|440561|4,11247,56%,-87.87338846,NOT GO -> Have Pico
188_Gdgintifauzi,188_Gdgintifauzi|4431888E-LTE-WARUNG-JATI-BARAT|440383|8,1459,7%,-92.18437286,NOT GO -> Have Pico
188_Gdgintifauzi,188_Gdgintifauzi|MC4443369E|440600|2,1024,5%,-85.171875,NOT GO -> Have Pico
188_Gdgintifauzi,188_Gdgintifauzi|MC4443369E|440600|4,1205,6%,-87.82738589,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|441PX527E_CO|440702|14,6628,14%,-78.50588413,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|441PX527E_CO|440702|25,10467,22%,-71.21715869,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|441PX527E_CO|440702|4,6411,14%,-78.54734051,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|SH4443379E_CO|440227|4,3490,7%,-71.13209169,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|SH4443379E_CO|440227|7,11014,24%,-82.09024877,NOT GO -> Have Pico
19_DEPDHANAPALA,19_DEPDHANAPALA|4411233E-LTE-Lapangan-Banteng|410079|7,456,5%,-97.26973684,NOT GO -> Covered by Solution at Surrounding
19_DEPDHANAPALA,19_DEPDHANAPALA|441PX357E-LTE-DEPARTEMAN|410320|4,957,12%,-101.5506792,NOT GO -> Covered by Solution at Surrounding
19_DEPDHANAPALA,19_DEPDHANAPALA|MC4412145E_C2|411294|6,480,6%,-92.85,NOT GO -> Covered by Solution at Surrounding
19_DEPDHANAPALA,19_DEPDHANAPALA|MC4412237E_CO|410108|4,2602,31%,-92.89815527,NOT GO -> Covered by Solution at Surrounding
19_DEPDHANAPALA,19_DEPDHANAPALA|MC4412237E_CO|410108|7,1324,16%,-94.97205438,NOT GO -> Covered by Solution at Surrounding
190_Gkmgreentwr-MAC,190_Gkmgreentwr-MAC|441PX527E_CO|440702|24,12438,45%,-85.06134427,NOT GO -> Have Pico
190_Gkmgreentwr-MAC,190_Gkmgreentwr-MAC|SH4443379E_CO|440227|4,2535,9%,-79.31873767,NOT GO -> Have Pico
190_Gkmgreentwr-MAC,190_Gkmgreentwr-MAC|SH4443379E_CO|440227|7,5179,19%,-90.64935316,NOT GO -> Have Pico
190_Gkmgreentwr-MAC,190_Gkmgreentwr-MAC|SH4443379E_CO|440227|9,2736,10%,-92.11330409,NOT GO -> Have Pico
191_Grahaelnusa,191_Grahaelnusa|441PC098E-LTE-MENARA-165|430470|4,93,8%,-83.12903226,NOT GO -> Covered by Surrounding
191_Grahaelnusa,191_Grahaelnusa|4431980E_CO|430854|4,640,57%,-88.5,NOT GO -> Covered by Surrounding
191_Grahaelnusa,191_Grahaelnusa|4435187E_CO|430205|8,218,19%,-97.63302752,NOT GO -> Covered by Surrounding
192_Grahasimatpg,192_Grahasimatpg|4443216E-LTE-JATI-PADANG-PONCOL|440194|5,1273,12%,-73.136685,NOT GO -> Have Pico
192_Grahasimatpg,192_Grahasimatpg|4445521E_CO|440209|4,2545,25%,-77.821611,NOT GO -> Have Pico
192_Grahasimatpg,192_Grahasimatpg|4445521E_CO|440209|7,5092,49%,-85.82364493,NOT GO -> Have Pico
193_Manhattansquare-ACA,193_Manhattansquare-ACA|441PC098E-LTE-MENARA-165|430470|4,1405,23%,-84.77224199,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|4433703E|431011|1,462,8%,-102.4155844,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|MC4412406E_CO|430230|5,492,8%,-104.6077236,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|MC4431749E_CO|430236|3,461,8%,-97.7505423,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|MC4431749E_CO|430236|6,364,6%,-91.40934066,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|MC4431749E_CO|430236|9,327,5%,-96.19266055,OK -> GO
193_Manhattansquare-ACA,193_Manhattansquare-ACA|SH4431818E_CO|430495|4,769,13%,-105.4135241,OK -> GO
194_MENARA16,194_MENARA16|441PC098E-LTE-MENARA-165|430470|4,20977,86%,-84.15898365,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|14,5869,7%,-86.38183677,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|3,8770,10%,-81.99920182,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|6,36459,40%,-77.88173016,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|7,4726,5%,-89.73889124,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|8,5228,6%,-91.68477429,NOT GO -> Have Pico
195_Pejatenvillage,195_Pejatenvillage|441PX329E_CO|440224|9,19612,22%,-80.78502957,NOT GO -> Have Pico
196_Plzoleostower-MAC,196_Plzoleostower-MAC|4445521E_CO|440209|4,980,51%,-82.78571429,NOT GO -> Have Pico
196_Plzoleostower-MAC,196_Plzoleostower-MAC|4445521E_CO|440209|7,455,24%,-86.01758242,NOT GO -> Have Pico
196_Plzoleostower-MAC,196_Plzoleostower-MAC|MC4443334E_CO|440624|6,149,8%,-87.59060403,NOT GO -> Have Pico
196_Plzoleostower-MAC,196_Plzoleostower-MAC|MC4443334E_CO|440624|9,133,7%,-90.7593985,NOT GO -> Have Pico
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4410939E_CO|440405|5,71,11%,-122.2112676,NOT GO -> Hard Sitaq
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4412297E_CO|440408|6,45,7%,-104.0666667,NOT GO -> Hard Sitaq
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4443303E_CO|440385|1,134,20%,-116.1940299,NOT GO -> Hard Sitaq
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4443303E_CO|440385|4,167,25%,-111.9041916,NOT GO -> Hard Sitaq
197_Poltanganexkomxbata,197_Poltanganexkomxbata|4443303E_CO|440385|7,189,28%,-115.7195767,NOT GO -> Hard Sitaq
198_Ratuprabu1,198_Ratuprabu1|441PC937E_CO|430709|4,4122,64%,-71.56671519,NOT GO -> Have Pico
198_Ratuprabu1,198_Ratuprabu1|MC4431749E_CO|430236|2,342,5%,-84.42397661,NOT GO -> Have Pico
198_Ratuprabu1,198_Ratuprabu1|MC4431749E_CO|430236|5,510,8%,-86.59607843,NOT GO -> Have Pico
198_Ratuprabu1,198_Ratuprabu1|MC4431749E_CO|430236|7,432,7%,-90.03703704,NOT GO -> Have Pico
198_Ratuprabu1,198_Ratuprabu1|MC4431749E_CO|430236|8,481,7%,-89.22869023,NOT GO -> Have Pico
199_Thebeltway,199_Thebeltway|441PL484E_CO|440815|26,2372,12%,-84.22934233,NOT GO -> Have Pico
199_Thebeltway,199_Thebeltway|441PL484E_CO|440815|29,4924,26%,-88.69333875,NOT GO -> Have Pico
199_Thebeltway,199_Thebeltway|441PL484E_CO|440815|4,5643,29%,-79.25571505,NOT GO -> Have Pico
199_Thebeltway,199_Thebeltway|4443241E_CO|440206|3,2898,15%,-80.33057281,NOT GO -> Have Pico
199_Thebeltway,199_Thebeltway|4443241E_CO|440206|6,1477,8%,-83.96682464,NOT GO -> Have Pico
2_RDTX,2_RDTX|441PL246E_CO|431088|14,18110,15%,-86.28277195,OK -> GO
2_RDTX,2_RDTX|441PL246E_CO|431088|15,17878,15%,-81.77559011,OK -> GO
2_RDTX,2_RDTX|441PL246E_CO|431088|26,9164,8%,-67.78775644,OK -> GO
2_RDTX,2_RDTX|441PL246E_CO|431088|29,9274,8%,-73.83620876,OK -> GO
2_RDTX,2_RDTX|441PL246E_CO|431088|4,15046,13%,-84.40163499,OK -> GO
2_RDTX,2_RDTX|441PL246E_CO|431088|5,16656,14%,-79.90742075,OK -> GO
2_RDTX,2_RDTX|MC4430788E_CO|430011|5,9438,8%,-70.97902098,OK -> GO
2_RDTX,2_RDTX|MC4430788E_CO|430011|8,8953,7%,-80.37428795,OK -> GO
20_GDGASKES,20_GDGASKES|4412375E-LTE-CEMPAKA-MAS-RELOCATION|410332|5,8026,62%,-85.50112136,OK -> GO with Change SOW
20_GDGASKES,20_GDGASKES|4412375E-LTE-CEMPAKA-MAS-RELOCATION|410332|8,3071,24%,-89.72517095,OK -> GO with Change SOW
200_Trakindo,200_Trakindo|441PL484E_CO|440815|25,1606,9%,-93.90286426,NOT GO -> Have Pico
200_Trakindo,200_Trakindo|441PL484E_CO|440815|28,2174,12%,-86.44480221,NOT GO -> Have Pico
200_Trakindo,200_Trakindo|4433703E|431011|4,1567,8%,-93.57881302,NOT GO -> Have Pico
200_Trakindo,200_Trakindo|4443241E_CO|440206|2,2146,11%,-87.15424045,NOT GO -> Have Pico
200_Trakindo,200_Trakindo|4443241E_CO|440206|5,3317,18%,-82.63159481,NOT GO -> Have Pico
201_Univnasional-IBS,201_Univnasional-IBS|441PL352E_CO|440970|24,510,17%,-78.20392157,OK -> GO
201_Univnasional-IBS,201_Univnasional-IBS|441PL352E_CO|440970|25,271,9%,-77.94833948,OK -> GO
201_Univnasional-IBS,201_Univnasional-IBS|441PL352E_CO|440970|27,171,6%,-81.57309942,OK -> GO
201_Univnasional-IBS,201_Univnasional-IBS|441PL352E_CO|440970|4,1424,47%,-81.99719101,OK -> GO
201_Univnasional-IBS,201_Univnasional-IBS|441PL352E_CO|440970|7,249,8%,-83.47791165,OK -> GO
202_Wismaraharja,202_Wismaraharja|441PC098E-LTE-MENARA-165|430470|4,521,10%,-86.89059501,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4431980E_CO|430854|4,378,7%,-86.78835979,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4433703E_BB|431052|11,404,8%,-85.26485149,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4433703E_BB|431052|14,376,7%,-86.15159574,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4433703E|431011|1,549,11%,-87.9417122,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4433703E|431011|4,1155,22%,-87.06320346,NOT GO -> Have Pico
202_Wismaraharja,202_Wismaraharja|4435520E_CO|430132|7,478,9%,-87.12761506,NOT GO -> Have Pico
203_Apartbellezapermatahijau,203_Apartbellezapermatahijau|441PC428E_CO|430284|4,210,7%,-94.55238095,NOT GO -> Have Pico
203_Apartbellezapermatahijau,203_Apartbellezapermatahijau|4433054E|431003|9,223,7%,-96.65022422,NOT GO -> Have Pico
203_Apartbellezapermatahijau,203_Apartbellezapermatahijau|4435009E_CO|430059|8,187,6%,-104.0106952,NOT GO -> Have Pico
203_Apartbellezapermatahijau,203_Apartbellezapermatahijau|MC4431502E_CO|430350|9,244,8%,-99.64754098,NOT GO -> Have Pico
203_Apartbellezapermatahijau,203_Apartbellezapermatahijau|SH4431347E_CO|430841|7,487,16%,-101.1950719,NOT GO -> Have Pico
204_Aptgolfbktpi,204_Aptgolfbktpi|441A481E_CO|430114|1,67,5%,-108.8208955,NOT GO -> Have Pico
204_Aptgolfbktpi,204_Aptgolfbktpi|441PC292E_CO|430653|4,232,18%,-92.26293103,NOT GO -> Have Pico
204_Aptgolfbktpi,204_Aptgolfbktpi|4431576E_CO|430997|6,633,49%,-104.6872038,NOT GO -> Have Pico
204_Aptgolfbktpi,204_Aptgolfbktpi|BH4431339E|430343|1,65,5%,-107.0461538,NOT GO -> Have Pico
205_Aptpermatahijau,205_Aptpermatahijau|4435009E_CO|430059|15,1038,9%,-82.47880539,NOT GO -> Have Pico
205_Aptpermatahijau,205_Aptpermatahijau|4435009E_CO|430059|5,1148,10%,-82.54355401,NOT GO -> Have Pico
205_Aptpermatahijau,205_Aptpermatahijau|4435009E_CO|430059|8,1804,16%,-91.46563193,NOT GO -> Have Pico
