rsrp-l1800-qty,rsrp-level,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
203,-106.453202,"POLYGON ((105.718373 -6.541469, 105.718733 -6.541469, 105.718733 -6.541109, 105.718373 -6.541109, 105.718373 -6.541469))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
165,-110,"POLYGON ((105.72017 -6.627725, 105.72053 -6.627725, 105.72053 -6.627365, 105.72017 -6.627365, 105.72017 -6.627725))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
311,-110.7491961,"POLYGON ((105.721608 -6.683432, 105.721967 -6.683432, 105.721967 -6.683072, 105.721608 -6.683072, 105.721608 -6.683432))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
672,-105.3988095,"POLYGON ((105.721967 -6.537156, 105.722327 -6.537156, 105.722327 -6.536797, 105.721967 -6.536797, 105.721967 -6.537156))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
211,-110.7156398,"POLYGON ((105.723405 -6.597895, 105.723764 -6.597895, 105.723764 -6.597535, 105.723405 -6.597535, 105.723405 -6.597895))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
1038,-107.8526012,"POLYGON ((105.723764 -6.597895, 105.724124 -6.597895, 105.724124 -6.597535, 105.723764 -6.597535, 105.723764 -6.597895))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
240,-109.9041667,"POLYGON ((105.723764 -6.598254, 105.724124 -6.598254, 105.724124 -6.597895, 105.723764 -6.597895, 105.723764 -6.598254))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
160,-110.9625,"POLYGON ((105.726999 -6.554048, 105.727358 -6.554048, 105.727358 -6.553688, 105.726999 -6.553688, 105.726999 -6.554048))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
172,-117.1511628,"POLYGON ((105.728437 -6.597176, 105.728796 -6.597176, 105.728796 -6.596816, 105.728437 -6.596816, 105.728437 -6.597176))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
177,-115.4237288,"POLYGON ((105.730593 -6.677322, 105.730952 -6.677322, 105.730952 -6.676963, 105.730593 -6.676963, 105.730593 -6.677322))",BANTEN,PANDEGLANG,CIGEULIS,36_1_5,175.1665966,KAB. PANDEGLANG_cigeulis,cigeulis,KAB. PANDEGLANG,P2,Rural
192,-112.8385417,"POLYGON ((105.730952 -6.537875, 105.731312 -6.537875, 105.731312 -6.537515, 105.730952 -6.537515, 105.730952 -6.537875))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
226,-114.0884956,"POLYGON ((105.73239 -6.681275, 105.732749 -6.681275, 105.732749 -6.680916, 105.73239 -6.680916, 105.73239 -6.681275))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
377,-108.1909814,"POLYGON ((105.732749 -6.681994, 105.733109 -6.681994, 105.733109 -6.681635, 105.732749 -6.681635, 105.732749 -6.681994))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
254,-105.7519685,"POLYGON ((105.73814 -6.720809, 105.7385 -6.720809, 105.7385 -6.72045, 105.73814 -6.72045, 105.73814 -6.720809))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
234,-109.7179487,"POLYGON ((105.739937 -6.524218, 105.740297 -6.524218, 105.740297 -6.523858, 105.739937 -6.523858, 105.739937 -6.524218))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
308,-107.2402597,"POLYGON ((105.742094 -6.527812, 105.742453 -6.527812, 105.742453 -6.527452, 105.742094 -6.527452, 105.742094 -6.527812))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
222,-109.2252252,"POLYGON ((105.742453 -6.527812, 105.742813 -6.527812, 105.742813 -6.527452, 105.742453 -6.527452, 105.742453 -6.527812))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
177,-105.2542373,"POLYGON ((105.743891 -6.553329, 105.74425 -6.553329, 105.74425 -6.55297, 105.743891 -6.55297, 105.743891 -6.553329))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
258,-114.5813953,"POLYGON ((105.74425 -6.55297, 105.74461 -6.55297, 105.74461 -6.55261, 105.74425 -6.55261, 105.74425 -6.55297))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
646,-113.1749226,"POLYGON ((105.74461 -6.553688, 105.744969 -6.553688, 105.744969 -6.553329, 105.74461 -6.553329, 105.74461 -6.553688))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
164,-106.1280488,"POLYGON ((105.746407 -6.559079, 105.746766 -6.559079, 105.746766 -6.55872, 105.746407 -6.55872, 105.746407 -6.559079))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
212,-107.504717,"POLYGON ((105.746766 -6.55872, 105.747125 -6.55872, 105.747125 -6.558361, 105.746766 -6.558361, 105.746766 -6.55872))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
314,-109.3980892,"POLYGON ((105.748204 -6.524218, 105.748563 -6.524218, 105.748563 -6.523858, 105.748204 -6.523858, 105.748204 -6.524218))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
171,-108.6608187,"POLYGON ((105.752157 -6.564111, 105.752516 -6.564111, 105.752516 -6.563752, 105.752157 -6.563752, 105.752157 -6.564111))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
191,-105.5706806,"POLYGON ((105.755751 -6.537156, 105.75611 -6.537156, 105.75611 -6.536797, 105.755751 -6.536797, 105.755751 -6.537156))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
281,-105.5480427,"POLYGON ((105.75611 -6.536437, 105.75647 -6.536437, 105.75647 -6.536078, 105.75611 -6.536078, 105.75611 -6.536437))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
155,-106.3032258,"POLYGON ((105.756829 -6.555845, 105.757189 -6.555845, 105.757189 -6.555485, 105.756829 -6.555485, 105.756829 -6.555845))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
160,-111.83125,"POLYGON ((105.757189 -6.569502, 105.757548 -6.569502, 105.757548 -6.569143, 105.757189 -6.569143, 105.757189 -6.569502))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
192,-108.046875,"POLYGON ((105.757907 -6.551891, 105.758267 -6.551891, 105.758267 -6.551532, 105.757907 -6.551532, 105.757907 -6.551891))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
311,-110.7524116,"POLYGON ((105.758267 -6.554767, 105.758626 -6.554767, 105.758626 -6.554407, 105.758267 -6.554407, 105.758267 -6.554767))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
650,-112.0815385,"POLYGON ((105.758626 -6.570221, 105.758986 -6.570221, 105.758986 -6.569861, 105.758626 -6.569861, 105.758626 -6.570221))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
614,-105.5912052,"POLYGON ((105.759345 -6.554407, 105.759704 -6.554407, 105.759704 -6.554048, 105.759345 -6.554048, 105.759345 -6.554407))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
198,-106.7979798,"POLYGON ((105.759704 -6.556204, 105.760064 -6.556204, 105.760064 -6.555845, 105.759704 -6.555845, 105.759704 -6.556204))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
284,-115.3556338,"POLYGON ((105.760423 -6.554407, 105.760783 -6.554407, 105.760783 -6.554048, 105.760423 -6.554048, 105.760423 -6.554407))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
230,-116.1086957,"POLYGON ((105.760783 -6.569861, 105.761142 -6.569861, 105.761142 -6.569502, 105.760783 -6.569502, 105.760783 -6.569861))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
641,-109.1560062,"POLYGON ((105.76258 -6.563392, 105.762939 -6.563392, 105.762939 -6.563033, 105.76258 -6.563033, 105.76258 -6.563392))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
306,-108.9215686,"POLYGON ((105.762939 -6.563392, 105.763298 -6.563392, 105.763298 -6.563033, 105.762939 -6.563033, 105.762939 -6.563392))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
224,-114.0982143,"POLYGON ((105.763658 -6.56447, 105.764017 -6.56447, 105.764017 -6.564111, 105.763658 -6.564111, 105.763658 -6.56447))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
245,-107.6163265,"POLYGON ((105.765095 -6.712903, 105.765455 -6.712903, 105.765455 -6.712543, 105.765095 -6.712543, 105.765095 -6.712903))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
607,-113.5370675,"POLYGON ((105.767252 -6.58855, 105.767611 -6.58855, 105.767611 -6.588191, 105.767252 -6.588191, 105.767252 -6.58855))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
255,-112.9921569,"POLYGON ((105.773002 -6.728357, 105.773362 -6.728357, 105.773362 -6.727997, 105.773002 -6.727997, 105.773002 -6.728357))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
516,-111.3507752,"POLYGON ((105.773002 -6.728716, 105.773362 -6.728716, 105.773362 -6.728357, 105.773002 -6.728357, 105.773002 -6.728716))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
166,-113.246988,"POLYGON ((105.78055 -6.514514, 105.780909 -6.514514, 105.780909 -6.514154, 105.78055 -6.514154, 105.78055 -6.514514))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
192,-119.1354167,"POLYGON ((105.788097 -6.595738, 105.788456 -6.595738, 105.788456 -6.595379, 105.788097 -6.595379, 105.788097 -6.595738))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
347,-111,"POLYGON ((105.792769 -6.598613, 105.793129 -6.598613, 105.793129 -6.598254, 105.792769 -6.598254, 105.792769 -6.598613))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
1022,-107.5577299,"POLYGON ((105.793488 -6.497981, 105.793847 -6.497981, 105.793847 -6.497622, 105.793488 -6.497622, 105.793488 -6.497981))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
158,-108.1772152,"POLYGON ((105.793488 -6.498341, 105.793847 -6.498341, 105.793847 -6.497981, 105.793488 -6.497981, 105.793488 -6.498341))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
229,-114.0436681,"POLYGON ((105.797801 -6.536797, 105.79816 -6.536797, 105.79816 -6.536437, 105.797801 -6.536437, 105.797801 -6.536797))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
199,-113.2160804,"POLYGON ((105.79852 -6.538953, 105.798879 -6.538953, 105.798879 -6.538594, 105.79852 -6.538594, 105.79852 -6.538953))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
357,-105.4201681,"POLYGON ((105.807864 -6.518108, 105.808223 -6.518108, 105.808223 -6.517748, 105.807864 -6.517748, 105.807864 -6.518108))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
955,-110.4073298,"POLYGON ((105.808583 -6.531046, 105.808942 -6.531046, 105.808942 -6.530687, 105.808583 -6.530687, 105.808583 -6.531046))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
182,-105.5494505,"POLYGON ((105.809661 -6.530687, 105.81002 -6.530687, 105.81002 -6.530327, 105.809661 -6.530327, 105.809661 -6.530687))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
345,-105.5304348,"POLYGON ((105.81002 -6.531406, 105.81038 -6.531406, 105.81038 -6.531046, 105.81002 -6.531046, 105.81002 -6.531406))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
196,-110.1581633,"POLYGON ((105.812177 -6.949747, 105.812536 -6.949747, 105.812536 -6.949388, 105.812177 -6.949388, 105.812177 -6.949747))",BANTEN,PANDEGLANG,CIKEUSIK,36_1_4,207.4902985,KAB. PANDEGLANG_cikeusik,cikeusik,KAB. PANDEGLANG,P2,Rural
198,-107.0858586,"POLYGON ((105.812896 -6.505529, 105.813255 -6.505529, 105.813255 -6.505169, 105.812896 -6.505169, 105.812896 -6.505529))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
210,-106.9380952,"POLYGON ((105.813255 -6.505169, 105.813614 -6.505169, 105.813614 -6.50481, 105.813255 -6.50481, 105.813255 -6.505169))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
163,-108.2699387,"POLYGON ((105.814693 -6.554048, 105.815052 -6.554048, 105.815052 -6.553688, 105.814693 -6.553688, 105.814693 -6.554048))",BANTEN,PANDEGLANG,ANGSANA,36_1_7,90.28116625,KAB. PANDEGLANG_angsana,angsana,KAB. PANDEGLANG,P2,Rural
170,-105.8,"POLYGON ((105.815771 -6.478933, 105.81613 -6.478933, 105.81613 -6.478574, 105.815771 -6.478574, 105.815771 -6.478933))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
317,-106.4826498,"POLYGON ((105.815771 -6.742014, 105.81613 -6.742014, 105.81613 -6.741655, 105.815771 -6.741655, 105.815771 -6.742014))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
409,-106.0464548,"POLYGON ((105.817208 -6.740936, 105.817568 -6.740936, 105.817568 -6.740576, 105.817208 -6.740576, 105.817208 -6.740936))",BANTEN,PANDEGLANG,CIBALIUNG,36_1_3,112.8777916,KAB. PANDEGLANG_cibaliung,cibaliung,KAB. PANDEGLANG,P2,Rural
848,-109.9056604,"POLYGON ((105.817927 -6.51667, 105.818287 -6.51667, 105.818287 -6.516311, 105.817927 -6.516311, 105.817927 -6.51667))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
983,-106.0905392,"POLYGON ((105.817927 -6.51703, 105.818287 -6.51703, 105.818287 -6.51667, 105.817927 -6.51667, 105.817927 -6.51703))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
167,-108.245509,"POLYGON ((105.818287 -6.517748, 105.818646 -6.517748, 105.818646 -6.517389, 105.818287 -6.517389, 105.818287 -6.517748))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
618,-105.038835,"POLYGON ((105.819005 -6.518108, 105.819365 -6.518108, 105.819365 -6.517748, 105.819005 -6.517748, 105.819005 -6.518108))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
773,-105.0504528,"POLYGON ((105.819724 -6.532843, 105.820084 -6.532843, 105.820084 -6.532484, 105.819724 -6.532484, 105.819724 -6.532843))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
218,-106.6834862,"POLYGON ((105.820084 -6.532843, 105.820443 -6.532843, 105.820443 -6.532484, 105.820084 -6.532484, 105.820084 -6.532843))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
223,-110.5650224,"POLYGON ((105.820802 -6.516311, 105.821162 -6.516311, 105.821162 -6.515951, 105.820802 -6.515951, 105.820802 -6.516311))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
326,-112.7239264,"POLYGON ((105.821162 -6.519186, 105.821521 -6.519186, 105.821521 -6.518827, 105.821162 -6.518827, 105.821162 -6.519186))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
261,-111.6283525,"POLYGON ((105.821162 -6.519545, 105.821521 -6.519545, 105.821521 -6.519186, 105.821162 -6.519186, 105.821162 -6.519545))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
464,-112.8297414,"POLYGON ((105.821521 -6.519545, 105.821881 -6.519545, 105.821881 -6.519186, 105.821521 -6.519186, 105.821521 -6.519545))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
260,-109.7653846,"POLYGON ((105.821521 -6.519905, 105.821881 -6.519905, 105.821881 -6.519545, 105.821521 -6.519545, 105.821521 -6.519905))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
189,-110.5661376,"POLYGON ((105.821521 -6.520264, 105.821881 -6.520264, 105.821881 -6.519905, 105.821521 -6.519905, 105.821521 -6.520264))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
206,-108.4805825,"POLYGON ((105.821881 -6.4987, 105.82224 -6.4987, 105.82224 -6.498341, 105.821881 -6.498341, 105.821881 -6.4987))",BANTEN,PANDEGLANG,PANIMBANG,36_1_6,100.5144763,KAB. PANDEGLANG_panimbang,panimbang,KAB. PANDEGLANG,P1,Rural
219,-115.3105023,"POLYGON ((105.821881 -6.519545, 105.82224 -6.519545, 105.82224 -6.519186, 105.821881 -6.519186, 105.821881 -6.519545))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
161,-106.8074534,"POLYGON ((105.821881 -6.520264, 105.82224 -6.520264, 105.82224 -6.519905, 105.821881 -6.519905, 105.821881 -6.520264))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
196,-112.4183673,"POLYGON ((105.82224 -6.462041, 105.822599 -6.462041, 105.822599 -6.461682, 105.82224 -6.461682, 105.82224 -6.462041))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
185,-110.0972973,"POLYGON ((105.822599 -6.490075, 105.822959 -6.490075, 105.822959 -6.489715, 105.822599 -6.489715, 105.822599 -6.490075))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
557,-106.486535,"POLYGON ((105.823318 -6.356018, 105.823678 -6.356018, 105.823678 -6.355659, 105.823318 -6.355659, 105.823318 -6.356018))",BANTEN,PANDEGLANG,LABUAN,36_1_12,16.07433043,KAB. PANDEGLANG_labuan,labuan,KAB. PANDEGLANG,P1,Urban
213,-112.9906103,"POLYGON ((105.823318 -6.494028, 105.823678 -6.494028, 105.823678 -6.493669, 105.823318 -6.493669, 105.823318 -6.494028))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
277,-105.2310469,"POLYGON ((105.823318 -6.524218, 105.823678 -6.524218, 105.823678 -6.523858, 105.823318 -6.523858, 105.823318 -6.524218))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
165,-106.3757576,"POLYGON ((105.824756 -6.490075, 105.825115 -6.490075, 105.825115 -6.489715, 105.824756 -6.489715, 105.824756 -6.490075))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
429,-106.1748252,"POLYGON ((105.825115 -6.444431, 105.825475 -6.444431, 105.825475 -6.444071, 105.825115 -6.444071, 105.825115 -6.444431))",BANTEN,PANDEGLANG,PAGELARAN,36_1_9,42.19481086,KAB. PANDEGLANG_pagelaran,pagelaran,KAB. PANDEGLANG,P2,SubUrban
277,-107.8447653,"POLYGON ((105.825834 -6.522061, 105.826193 -6.522061, 105.826193 -6.521702, 105.825834 -6.521702, 105.825834 -6.522061))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
163,-112.190184,"POLYGON ((105.826193 -6.239932, 105.826553 -6.239932, 105.826553 -6.239573, 105.826193 -6.239573, 105.826193 -6.239932))",BANTEN,SERANG,CINANGKA,36_4_31,121.7252621,KAB. SERANG_cinangka,cinangka,KAB. SERANG,P2,SubUrban
602,-105.8671096,"POLYGON ((105.826553 -6.239932, 105.826912 -6.239932, 105.826912 -6.239573, 105.826553 -6.239573, 105.826553 -6.239932))",BANTEN,SERANG,CINANGKA,36_4_31,121.7252621,KAB. SERANG_cinangka,cinangka,KAB. SERANG,P2,SubUrban
207,-105.7536232,"POLYGON ((105.826553 -6.522421, 105.826912 -6.522421, 105.826912 -6.522061, 105.826553 -6.522061, 105.826553 -6.522421))",BANTEN,PANDEGLANG,SOBANG,36_1_35,136.1877055,KAB. PANDEGLANG_sobang,sobang,KAB. PANDEGLANG,P2,Rural
350,-109.1428571,"POLYGON ((105.828709 -6.427898, 105.829069 -6.427898, 105.829069 -6.427539, 105.828709 -6.427539, 105.828709 -6.427898))",BANTEN,PANDEGLANG,PAGELARAN,36_1_9,42.19481086,KAB. PANDEGLANG_pagelaran,pagelaran,KAB. PANDEGLANG,P2,SubUrban
265,-106.9245283,"POLYGON ((105.829069 -6.484684, 105.829428 -6.484684, 105.829428 -6.484324, 105.829069 -6.484324, 105.829069 -6.484684))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
190,-110.7842105,"POLYGON ((105.829428 -6.483965, 105.829787 -6.483965, 105.829787 -6.483605, 105.829428 -6.483605, 105.829428 -6.483965))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
240,-110.0875,"POLYGON ((105.830147 -6.494028, 105.830506 -6.494028, 105.830506 -6.493669, 105.830147 -6.493669, 105.830147 -6.494028))",BANTEN,PANDEGLANG,SUKARESMI,36_1_29,50.21805731,KAB. PANDEGLANG_sukaresmi,sukaresmi,KAB. PANDEGLANG,P2,Urban
