Cellname,LTE_SITE_ID,LTE_SITE_ID_2,SITE_Name
JK4G21_MC4431290E21_7,MC4431290E_CO,MC4431290E,MC4431290E_LTE_HANG_TUAH_RELOK
JK4G21_MC4431290E21_8,MC4431290E_CO,MC4431290E,MC4431290E_LTE_HANG_TUAH_RELOK
JK4G21_441PL060E21_29_P2M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_28_P2M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_59,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_67_M,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_68_M,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_69_M,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_77_M,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_58,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_17_M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_7,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_8,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_9,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_18_M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_19_M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_27_P2M,541PL060N_CO,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_47,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_48,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_49,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_441PL060E21_57,541PL060N_C2,441PL060E,441PL060E_LTE_DISTRICT_8
JK4G21_4435568E21_9,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G18_4431903E_4,4431903E,4431903E,4431903E_LTE_TAMAN_SENJAYA
JK4G18_4431903E_5,4431903E,4431903E,4431903E_LTE_TAMAN_SENJAYA
JK4G18_4431903E_6,4431903E,4431903E,4431903E_LTE_TAMAN_SENJAYA
JK4G21_4435568E21_7,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435568E21_8,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435568E21_9,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435568E21_17,4435568E_BB,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435568E21_7,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435568E21_8,4435568E,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_441PC256E21_18_M,541PC256N_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G21_441PC256E21_7,541PC256N_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G21_441PC256E21_8,541PC256N_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G21_441PC256E21_17_M,541PC256N_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G21_441PC256E21_27_P2M,541PC256N_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G21_4414550E21_8,4414550E_CO,4414550E,4414550E_LTE_VIA_RENATA_SENAYAN
JK4G18_4435029E_5,4435029E,4435029E,4435029E_LTE_TULODONG_BAWAH
JK4G21_4414550E21_7,4414550E_CO,4414550E,4414550E_LTE_VIA_RENATA_SENAYAN
JK4G21_4414550E21_9,4414550E_CO,4414550E,4414550E_LTE_VIA_RENATA_SENAYAN
JK4G18_4435029E_4,4435029E,4435029E,4435029E_LTE_TULODONG_BAWAH
JK4G18_4435029E_6,4435029E,4435029E,4435029E_LTE_TULODONG_BAWAH
JK4G21_441PX145E21_7,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G21_441PX145E21_8,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G21_441PX145E21_38_M,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G18_443PC185E_16_M,PC185G_CO,443PC185E,443PC185E_LTE_PLAZA_MANDIRI
JK4G18_443PC046E_4,443PC046E,443PC046E,443PC046E_LTE_MNRAMULIA4
JK4G18_443PC046E_5,443PC046E,443PC046E,443PC046E_LTE_MNRAMULIA4
JK4G18_443PC185E_4,PC185G_CO,443PC185E,443PC185E_LTE_PLAZA_MANDIRI
JK4G18_443PC185E_5,PC185G_CO,443PC185E,443PC185E_LTE_PLAZA_MANDIRI
JK4G18_443PC185E_6,PC185G_CO,443PC185E,443PC185E_LTE_PLAZA_MANDIRI
JK4G18_443PC373E_4,443PC373E,443PC373E,443PC373E_LTE_PNTHOLLWD
JK4G21_441PL609E21_29_P2M,341PL609G_C2,441PL609E,441PL609E_LTE_MALL_ELYSEE
JK4G21_442PL629E21_29_P2M,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G21_4431382E21_8,3431382G_CO,4431382E,4431382E_LTE_MADRASAH_SENAYAN
JK4G21_4431382E21_7,3431382G_CO,4431382E,4431382E_LTE_MADRASAH_SENAYAN
JK4G21_4431382E21_9,3431382G_CO,4431382E,4431382E_LTE_MADRASAH_SENAYAN
JK4G21_SH4431898E21_7,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G21_SH4431898E21_8,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G21_SH4431898E21_9,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G21_4431475E21_9,4431475E_CO,4431475E,4431475E_LTE_BANGKA_DUA
JK4G21_4431524E21_8,4431524E,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G18_443PC334E_4,443PC334E,443PC334E,443PC334E_LTE_PC_GRAHA_BIP
JK4G21_4431524E21_7,4431524E,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G21_4431524E21_9,4431524E_BB,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G18_443PC035E_15,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC035E_14,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC035E_16,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC035E_4,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC035E_5,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC035E_6,443PC035E,443PC035E,443PC035E_LTE_CAPITAL_PLACE
JK4G18_443PC115E_4,443PC115E,443PC115E,443PC115E_LTE_FOUR_SEASONS_HOTEL_JAKARTA
JK4G18_443PC115E_5,443PC115E,443PC115E,443PC115E_LTE_FOUR_SEASONS_HOTEL_JAKARTA
JK4G18_443PC205E_4,443PC205E,443PC205E,443PC205E_LTE_MNRJMSSTK
JK4G18_443PC205E_5,443PC205E,443PC205E,443PC205E_LTE_MNRJMSSTK
JK4G18_443PC205E_6,443PC205E,443PC205E,443PC205E_LTE_MNRJMSSTK
JK4G21_4433054E21_8,4433054E,4433054E,4433054E_LTE_ZAMRUD_GROGOL_UTARA
JK4G18_4435496E_5,5496G_CO,4435496E,4435496E_LTE_MANGGALA_WANABAKTI2
JK4G18_4435496E_4,5496G_CO,4435496E,4435496E_LTE_MANGGALA_WANABAKTI2
JK4G18_4435496E_6,5496G_CO,4435496E,4435496E_LTE_MANGGALA_WANABAKTI2
JK4G21_4433054E21_7,4433054E,4433054E,4433054E_LTE_ZAMRUD_GROGOL_UTARA
JK4G21_4433054E21_9,4433054E,4433054E,4433054E_LTE_ZAMRUD_GROGOL_UTARA
JK4G18_441PL215E_24_P2M,341PL215G_CO,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_441PL215E_25_P2M,341PL215G_CO,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_441PL215E_26_P2M,341PL215G_C2,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_441PL215E_34_P2M_M,341PL215G_CO,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_441PL215E_35_P2M_M,341PL215G_CO,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_441PL215E_36_P2M_M,341PL215G_C2,441PL215E,441PL215E_LTE_TEMPO_PRINT_OFFICE
JK4G18_4433041E_4,4433041E,4433041E,4433041E_LTE_TPS_PALMERAH_UTARA3
JK4G18_4433041E_5,4433041E,4433041E,4433041E_LTE_TPS_PALMERAH_UTARA3
JK4G18_4433041E_6,4433041E,4433041E,4433041E_LTE_TPS_PALMERAH_UTARA3
JK4G18_4435085E_4,5085G_CO,4435085E,4435085E_LTE_PALMERAH_UTARA2
JK4G18_4435085E_5,5085G_CO,4435085E,4435085E_LTE_PALMERAH_UTARA2
JK4G18_4435085E_6,5085G_CO,4435085E,4435085E_LTE_PALMERAH_UTARA2
JK4G18_4435686E_4,5686G_CO,4435686E,4435686E_LTE_PALMERAH1
JK4G18_4435686E_5,5686G_CO,4435686E,4435686E_LTE_PALMERAH1
JK4G18_4435686E_6,5686G_CO,4435686E,4435686E_LTE_PALMERAH1
JK4G18_4435010E_4,4435010E,4435010E,4435010E_LTE_PATAL_SENAYAN
JK4G18_4435010E_5,4435010E,4435010E,4435010E_LTE_PATAL_SENAYAN
JK4G18_4435010E_6,4435010E,4435010E,4435010E_LTE_PATAL_SENAYAN
JK4G21_SH4431526E21_7,SH4431526E_CO,SH4431526E,SH4431526E_LTE_SENAYAN_GOLF
JK4G21_443PC525E21_7,443PC525E_CO,443PC525E,443PC525E_LTE_HOTEL_MULIA
JK4G18_4425721E_14_M,5721G_CO,4425721E,4425721E_LTE_TAMAN_PETAMBURAN
JK4G18_4424769E_14_M,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4424769E_15_M,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4424769E_16_M,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4424769E_4,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4424769E_5,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4424769E_6,3424769G_CO,4424769E,4424769E_LTE_ANGGREK_GARUDA
JK4G18_4425595E_4,4425595E_CO,4425595E,4425595E_LTE_KEMNGGSNPL
JK4G18_4425595E_5,4425595E_CO,4425595E,4425595E_LTE_KEMNGGSNPL
JK4G18_4425595E_14_M,4425595E_CO,4425595E,4425595E_LTE_KEMNGGSNPL
JK4G18_4425595E_15_M,4425595E_CO,4425595E,4425595E_LTE_KEMNGGSNPL
JK4G18_4435500E_4,4435500E,4435500E,4435500E_LTE_GELORA_SENAYAN
JK4G18_4435500E_5,4435500E,4435500E,4435500E_LTE_GELORA_SENAYAN
JK4G18_4435500E_6,4435500E,4435500E,4435500E_LTE_GELORA_SENAYAN
JK4G21_441PL065E21_7_P2M,541PL065N_CO,441PL065E,441PL065E_LTE_HILTON_GARDEN_TOWER
JK4G21_441PL065E21_8_P2M,541PL065N_CO,441PL065E,441PL065E_LTE_HILTON_GARDEN_TOWER
JK4G21_443MBZ821E21_7,443MBZ821E_CO,443MBZ821E,443MBZ821E_LTE_MBTS_STADION_MADYA_GBK
JK4G21_443MBZ821E21_8,443MBZ821E_CO,443MBZ821E,443MBZ821E_LTE_MBTS_STADION_MADYA_GBK
JK4G21_443MBZ821E21_9,443MBZ821E_CO,443MBZ821E,443MBZ821E_LTE_MBTS_STADION_MADYA_GBK
JK4G21_441PC375E21_18_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G21_441PC375E21_17_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G21_441PC375E21_19_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_4410786E_16_M,4410786E_C2,4410786E,4410786E_LTE_KEBON_MELATI_RELOCATION
JK4G18_4425721E_4,5721G_CO,4425721E,4425721E_LTE_TAMAN_PETAMBURAN
JK4G18_4410786E_6,4410786E_C2,4410786E,4410786E_LTE_KEBON_MELATI_RELOCATION
JK4G21_4425007E21_7,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G21_4424975E21_7,4424975E,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G21_4424975E21_8,4424975E,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G21_4424975E21_9,4424975E_BB,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G21_442PC152E21_7,542PC152N_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_8,542PC152N_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_9,542PC152N_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_17_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_18_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_19_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_442PC152E21_37_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G21_4425007E21_8,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G21_4425007E21_9,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_441PX541E_6,441PX541E,441PX541E,441PX541E_LTE_APARTEMENT_ONE_PARK
JK4G18_441PX541E_4,441PX541E,441PX541E,441PX541E_LTE_APARTEMENT_ONE_PARK
JK4G18_441PX541E_5,441PX541E,441PX541E,441PX541E_LTE_APARTEMENT_ONE_PARK
JK4G18_441PX461E_5,441PX461E,441PX461E,441PX461E_LTE_PLN_PUSAT
JK4G18_441PC296E_4,441PC296E,441PC296E,441PC296E_LTE_ALAZHAR
JK4G18_441PX047E_4,441PX047E,441PX047E,441PX047E_LTE_VICTORY
JK4G18_441PX359E_4,441PX359E,441PX359E,441PX359E_LTE_RECAPITAL_BUILDING
JK4G18_441PX461E_4,441PX461E,441PX461E,441PX461E_LTE_PLN_PUSAT
JK4G18_441PX467E_4,441PX467E,441PX467E,441PX467E_LTE_MABES_POLRI
JK4G18_441PC494E_4,441PC494E,441PC494E,441PC494E_LTE_KANTOR_WALIKOTA_JAKSEL
JK4G18_441PC269E_4,441PC269E,441PC269E,441PC269E_LTE_HOTEL_MAHARANI
JK4G18_441PX293E_4,341PX293G_CO,441PX293E,441PX293E_LTE_MARBEL
JK4G18_441PX293E_5,341PX293G_CO,441PX293E,441PX293E_LTE_MARBEL
JK4G18_441PC138E_4,441PC138E,441PC138E,441PC138E_LTE_MENARA_GLOBAL
JK4G18_441PC138E_5,441PC138E,441PC138E,441PC138E_LTE_MENARA_GLOBAL
JK4G18_441PC286E_4,441PC286E,441PC286E,441PC286E_LTE_CITRAGHRA
JK4G18_4431475E_4,4431475E_CO,4431475E,4431475E_LTE_BANGKA_DUA
JK4G18_4431475E_5,4431475E_CO,4431475E,4431475E_LTE_BANGKA_DUA
JK4G18_4431475E_6,4431475E_CO,4431475E,4431475E_LTE_BANGKA_DUA
JK4G18_441PX532E_4,441PX532E,441PX532E,441PX532E_LTE_MENARA_PRIMA_B_3G
JK4G18_441PX009E_4,441PX009E,441PX009E,441PX009E_LTE_THE_EAST
JK4G18_441PX009E_5,441PX009E,441PX009E,441PX009E_LTE_THE_EAST
JK4G18_441PX312E_4,441PX312E,441PX312E,441PX312E_LTE_PLAZA_MUTIARA_KUNINGAN
JK4G18_441PX532E_5,441PX532E,441PX532E,441PX532E_LTE_MENARA_PRIMA_B_3G
JK4G18_441PX532E_6,441PX532E,441PX532E,441PX532E_LTE_MENARA_PRIMA_B_3G
JK4G18_4435506E_4,5506G_CO,4435506E,4435506E_LTE_KUNINGAN_BARAT
JK4G18_4435506E_5,5506G_CO,4435506E,4435506E_LTE_KUNINGAN_BARAT
JK4G18_4435506E_6,5506G_CO,4435506E,4435506E_LTE_KUNINGAN_BARAT
JK4G18_441PX427E_14_P2M,441PX427E,441PX427E,441PX427E_LTE_FX_MALL
JK4G18_441PC039E_4,441PC039E,441PC039E,441PC039E_LTE_SUMMITMAS_I
JK4G18_441PC039E_5,441PC039E,441PC039E,441PC039E_LTE_SUMMITMAS_I
JK4G18_441PC039E_6,441PC039E,441PC039E,441PC039E_LTE_SUMMITMAS_I
JK4G18_441PC081E_4,341PC081G_CO,441PC081E,441PC081E_LTE_PC081_SENTRAL_SENAYAN
JK4G18_441PC081E_14_M,341PC081G_CO,441PC081E,441PC081E_LTE_PC081_SENTRAL_SENAYAN
JK4G18_MC4431290E_6,MC4431290E_C2,MC4431290E,MC4431290E_LTE_HANG_TUAH_RELOK
JK4G18_MC4431290E_16_M,MC4431290E_C2,MC4431290E,MC4431290E_LTE_HANG_TUAH_RELOK
JK4G18_441PX427E_24_P2M_M,441PX427E,441PX427E,441PX427E_LTE_FX_MALL
JK4G18_441PC226E_4,441PC226E,441PC226E,441PC226E_LTE_MENARA_SUDIRMAN
JK4G18_441PC237E_4,441PC237E,441PC237E,441PC237E_LTE_SCBD_SUITES
JK4G18_441PC281E_4,341PC281G_CO,441PC281E,441PC281E_LTE_APARTEMAN_HILTON_TOWER_I_II
JK4G18_441PC281E_5,341PC281G_CO,441PC281E,441PC281E_LTE_APARTEMAN_HILTON_TOWER_I_II
JK4G18_441PC256E_25_P2M,441PC256E_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G18_441PC256E_35_P2M_M,441PC256E_CO,441PC256E,441PC256E_LTE_SEQUIS_TOWER
JK4G18_441PX057E_24_P2M,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G18_441PX057E_25_P2M,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G18_441PX057E_34_P2M_M,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G18_441PX057E_35_P2M_M,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G18_4425007E_6,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_441PC164E_25_P2M_M,441PC164E,441PC164E,441PC164E_LTE_HILTON_LAGOON_TOWER
JK4G18_442PC001E_5,442PC001E,442PC001E,442PC001E_LTE_GKBI
JK4G18_442PC001E_4,442PC001E,442PC001E,442PC001E_LTE_GKBI
JK4G18_4425007E_14_M,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_4425007E_15_M,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_4425007E_16_M,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_4425007E_4,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_4425007E_5,5425007N_CO,4425007E,4425007E_LTE_SEMANGGI
JK4G18_441PC164E_15_P2M,441PC164E,441PC164E,441PC164E_LTE_HILTON_LAGOON_TOWER
JK4G18_441PX372E_6,441PX372E,441PX372E,441PX372E_LTE_DIRJEN_PAJAK
JK4G18_441PC227E_4,441PC227E,441PC227E,441PC227E_LTE_ASTON_HOTEL_SUDIRMAN
JK4G18_441PL284E_4,441PL284E,441PL284E,441PL284E_LTE_BPJS_PUSAT
JK4G18_441PX372E_4,441PX372E,441PX372E,441PX372E_LTE_DIRJEN_PAJAK
JK4G18_441PX372E_5,441PX372E,441PX372E,441PX372E_LTE_DIRJEN_PAJAK
JK4G18_441PX436E_4,441PX436E,441PX436E,441PX436E_LTE_RS_MMRC
JK4G18_441PX436E_5,441PX436E,441PX436E,441PX436E_LTE_RS_MMRC
JK4G18_442PC152E_14_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_442PC152E_15_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_442PC152E_16_P2M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_442PC152E_24_P2M_M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_442PC152E_25_P2M_M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_442PC152E_26_P2M_M,442PC152E_CO,442PC152E,442PC152E_LTE_PLAZA_SEMANGGI
JK4G18_4424949E_6,3424949G_CO,4424949E,4424949E_LTE_DARMALASAKTI
JK4G18_441PC020E_4,441PC020E,441PC020E,441PC020E_LTE_DANAMON_ANGGANA
JK4G18_441PC020E_5,441PC020E,441PC020E,441PC020E_LTE_DANAMON_ANGGANA
JK4G18_441PC020E_6,441PC020E,441PC020E,441PC020E_LTE_DANAMON_ANGGANA
JK4G18_441PC083E_4,441PC083E,441PC083E,441PC083E_LTE_WS_DHARMALA
JK4G18_441PX209E_4,441PX209E,441PX209E,441PX209E_LTE_RS_JAKARTA
JK4G18_4424902E_6,4424902E,4424902E,4424902E_LTE_SUDIRMAN_TOWER
JK4G18_4424949E_4,3424949G_CO,4424949E,4424949E_LTE_DARMALASAKTI
JK4G18_4424949E_5,3424949G_CO,4424949E,4424949E_LTE_DARMALASAKTI
JK4G18_4425000E_4,4425000E,4425000E,4425000E_LTE_KARET_SUDIRMAN
JK4G18_4425000E_5,4425000E,4425000E,4425000E_LTE_KARET_SUDIRMAN
JK4G18_4425000E_6,4425000E,4425000E,4425000E_LTE_KARET_SUDIRMAN
JK4G18_441PL074E_14_P2M,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PX400E_4,341PX400G_CO,441PX400E,441PX400E_LTE_APART__SAHID_SUDIRMAN
JK4G18_441PX400E_5,341PX400G_CO,441PX400E,441PX400E_LTE_APART__SAHID_SUDIRMAN
JK4G18_441PX489E_14,341PX489G_CO,441PX489E,441PX489E_LTE_TCC_BATAVIA
JK4G18_441PX489E_24_M,341PX489G_CO,441PX489E,441PX489E_LTE_TCC_BATAVIA
JK4G18_441PX489E_4,341PX489G_CO,441PX489E,441PX489E_LTE_TCC_BATAVIA
JK4G18_441PX489E_5,341PX489G_CO,441PX489E,441PX489E_LTE_TCC_BATAVIA
JK4G18_441PX489E_6,341PX489G_CO,441PX489E,441PX489E_LTE_TCC_BATAVIA
JK4G18_441PL074E_15_P2M,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PL219E_4,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PL219E_16,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PC231E_4,441PC231E,441PC231E,441PC231E_LTE_WSMARGMNG
JK4G18_441PC357E_4,441PC357E,441PC357E,441PC357E_LTE_KCHOTEL
JK4G18_441PL219E_14,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PL219E_15,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PL219E_5,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PL219E_6,441PL219E,441PL219E,441PL219E_LTE_CENTENNIAL
JK4G18_441PL505E_4,441PL505E,441PL505E,441PL505E_LTE_APT_TAMANSARI_SEMANGGI_TOWER_B
JK4G18_441PL505E_5,441PL505E,441PL505E,441PL505E_LTE_APT_TAMANSARI_SEMANGGI_TOWER_B
JK4G18_441PX077E_4,441PX077E,441PX077E,441PX077E_LTE_WISMA_METROPOLITAN_1
JK4G18_441PX077E_5,441PX077E,441PX077E,441PX077E_LTE_WISMA_METROPOLITAN_1
JK4G18_441PX078E_4,441PX078E,441PX078E,441PX078E_LTE_WISMA_METROPOLITAN_2
JK4G18_441PX078E_5,441PX078E,441PX078E,441PX078E_LTE_WISMA_METROPOLITAN_2
JK4G18_441PX497E_4,441PX497E,441PX497E,441PX497E_LTE_WTC_2
JK4G18_4435008E_16_M,4435008E_CO,4435008E,4435008E_LTE_GATOT_SUBROTO
JK4G18_4435008E_6,4435008E_CO,4435008E,4435008E_LTE_GATOT_SUBROTO
JK4G21_443PX516E_9,443PX516E,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E21_7,543PX516N_CO,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E_8,443PX516E,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E_17,443PX516E,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E_18,443PX516E,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E21_27,341PX516G_CO,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX516E21_37_M,341PX516G_CO,443PX516E,443PX516E_LTE_CIPUTRA_WORLD_2_JKT
JK4G21_443PX529E21_7,341PX529G_CO,443PX529E,443PX529E_LTE_CIPUTRA_WORLD_JAKARTA
JK4G21_443PX529E21_8,341PX529G_CO,443PX529E,443PX529E_LTE_CIPUTRA_WORLD_JAKARTA
JK4G21_443PX529E21_9,341PX529G_CO,443PX529E,443PX529E_LTE_CIPUTRA_WORLD_JAKARTA
JK4G21_443PX529E21_17,341PX529G_CO,443PX529E,443PX529E_LTE_CIPUTRA_WORLD_JAKARTA
JK4G21_443PX529E21_27_M,341PX529G_CO,443PX529E,443PX529E_LTE_CIPUTRA_WORLD_JAKARTA
JK4G18_441PC125E_14,441PC125E,441PC125E,441PC125E_LTE_PRINCE_CENTRE
JK4G18_441PC125E_4,441PC125E,441PC125E,441PC125E_LTE_PRINCE_CENTRE
JK4G18_441PL384E_14_P2M,441PL384E_CO,441PL384E,441PL384E_LTE_HOTEL_ASTON_KUNINGAN
JK4G18_441PL384E_15_P2M,441PL384E_CO,441PL384E,441PL384E_LTE_HOTEL_ASTON_KUNINGAN
JK4G18_441PL384E_24_P2M_M,441PL384E_CO,441PL384E,441PL384E_LTE_HOTEL_ASTON_KUNINGAN
JK4G18_441PL384E_25_P2M_M,441PL384E_CO,441PL384E,441PL384E_LTE_HOTEL_ASTON_KUNINGAN
JK4G18_441PL390E_24_P2M,441PL390E,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_441PL390E_26_P2M,441PL390E_CO,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_441PL390E_34_P2M_M,441PL390E,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_441PL390E_36_P2M_M,441PL390E_CO,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_4435027E_5,5435027N_CO,4435027E,4435027E_LTE_AMBASSADOR_KUNINGAN
